"ANO","ELECCION","CODIGO_ESTADO","NOMBRE_ESTADO","CODIGO_MUNICIPIO","NOMBRE_MUNICIPIO","DISTRITO_FEDERAL","SECCION","NOMINAL","PAN","PRI","PRD","PNA","PT","PVEM"
2015,"dif",19,"nuevo leon",39,"monterrey",7,1611,NA,151,148,12,25,22,27
2015,"dif",19,"nuevo leon",39,"monterrey",5,1612,NA,184,350,8,17,52,43
2015,"dif",19,"nuevo leon",39,"monterrey",5,1613,NA,227,346,21,20,92,32
2015,"dif",19,"nuevo leon",39,"monterrey",5,1614,NA,113,147,5,11,67,17
2015,"dif",19,"nuevo leon",39,"monterrey",5,1615,NA,129,293,7,31,204,45
2015,"dif",19,"nuevo leon",39,"monterrey",5,1616,NA,133,350,10,17,144,44
2015,"dif",19,"nuevo leon",39,"monterrey",5,1617,NA,112,336,14,18,231,41
2015,"dif",19,"nuevo leon",39,"monterrey",5,1618,NA,198,334,14,28,390,33
2015,"dif",19,"nuevo leon",39,"monterrey",5,1619,NA,125,283,17,15,224,23
2015,"dif",19,"nuevo leon",39,"monterrey",5,1620,NA,224,322,11,29,105,31
2015,"dif",19,"nuevo leon",39,"monterrey",5,1621,NA,153,152,9,22,49,22
2015,"dif",19,"nuevo leon",39,"monterrey",7,1622,NA,310,329,12,25,50,48
2015,"dif",19,"nuevo leon",39,"monterrey",7,1623,NA,306,361,8,27,87,45
2015,"dif",19,"nuevo leon",39,"monterrey",7,1624,NA,139,361,12,19,211,44
2015,"dif",19,"nuevo leon",39,"monterrey",7,1625,NA,128,481,26,18,215,28
2015,"dif",19,"nuevo leon",39,"monterrey",7,1626,NA,170,433,18,21,94,30
2015,"dif",19,"nuevo leon",39,"monterrey",7,1627,NA,180,294,19,26,64,37
2015,"dif",19,"nuevo leon",39,"monterrey",7,1628,NA,178,297,71,13,45,35
2015,"dif",19,"nuevo leon",39,"monterrey",7,1629,NA,20,42,6,2,3,10
2015,"dif",19,"nuevo leon",39,"monterrey",7,1630,NA,150,243,46,34,24,26
2015,"dif",19,"nuevo leon",39,"monterrey",7,1631,NA,67,62,17,4,11,8
2015,"dif",19,"nuevo leon",39,"monterrey",7,1632,NA,122,121,28,8,20,12
2015,"dif",19,"nuevo leon",39,"monterrey",7,1633,NA,133,273,62,26,26,23
2015,"dif",19,"nuevo leon",39,"monterrey",7,1634,NA,61,53,16,2,9,12
2015,"dif",19,"nuevo leon",39,"monterrey",7,1635,NA,154,192,30,14,58,16
2015,"dif",19,"nuevo leon",39,"monterrey",7,1636,NA,100,209,35,17,16,20
2015,"dif",19,"nuevo leon",39,"monterrey",7,1637,NA,138,175,19,16,32,26
2015,"dif",19,"nuevo leon",39,"monterrey",7,1638,NA,133,177,15,11,15,23
2015,"dif",19,"nuevo leon",39,"monterrey",7,1639,NA,39,36,3,6,4,5
2015,"dif",19,"nuevo leon",39,"monterrey",7,1641,NA,17,41,2,2,3,2
2015,"dif",19,"nuevo leon",39,"monterrey",7,1642,NA,450,161,66,33,26,37
2015,"dif",19,"nuevo leon",39,"monterrey",7,1643,NA,84,109,1,16,14,12
2015,"dif",19,"nuevo leon",39,"monterrey",7,1644,NA,60,109,4,4,6,11
2015,"dif",19,"nuevo leon",39,"monterrey",7,1645,NA,89,99,5,11,6,6
2015,"dif",19,"nuevo leon",39,"monterrey",7,1646,NA,57,49,6,4,10,7
2015,"dif",19,"nuevo leon",39,"monterrey",7,1647,NA,52,86,6,4,11,8
2015,"dif",19,"nuevo leon",39,"monterrey",7,1648,NA,117,132,6,12,14,24
2015,"dif",19,"nuevo leon",39,"monterrey",7,1649,NA,75,116,9,12,13,11
2015,"dif",19,"nuevo leon",39,"monterrey",7,1650,NA,64,32,3,3,7,2
2015,"dif",19,"nuevo leon",39,"monterrey",7,1651,NA,205,84,4,20,14,15
2015,"dif",19,"nuevo leon",39,"monterrey",7,1652,NA,203,71,5,20,5,12
2015,"dif",19,"nuevo leon",39,"monterrey",7,1653,NA,217,177,7,27,21,31
2015,"dif",19,"nuevo leon",39,"monterrey",7,1654,NA,136,100,15,16,11,25
2015,"dif",19,"nuevo leon",39,"monterrey",7,1655,NA,152,121,11,15,12,29
2015,"dif",19,"nuevo leon",39,"monterrey",7,1656,NA,189,127,9,20,16,32
2015,"dif",19,"nuevo leon",39,"monterrey",7,1657,NA,361,158,4,23,24,34
2015,"dif",19,"nuevo leon",39,"monterrey",7,1658,NA,232,196,12,17,17,29
2015,"dif",19,"nuevo leon",39,"monterrey",7,1659,NA,274,224,21,33,37,38
2015,"dif",19,"nuevo leon",39,"monterrey",7,1660,NA,144,151,12,19,21,26
2015,"dif",19,"nuevo leon",39,"monterrey",7,1661,NA,173,149,12,22,18,20
2015,"dif",19,"nuevo leon",39,"monterrey",7,1662,NA,138,116,18,25,8,23
2015,"dif",19,"nuevo leon",39,"monterrey",7,1663,NA,126,169,7,17,16,12
2015,"dif",19,"nuevo leon",39,"monterrey",7,1664,NA,99,131,4,11,11,17
2015,"dif",19,"nuevo leon",39,"monterrey",7,1665,NA,37,99,3,6,10,9
2015,"dif",19,"nuevo leon",39,"monterrey",7,1666,NA,49,92,1,11,9,12
2015,"dif",19,"nuevo leon",39,"monterrey",7,1667,NA,145,148,5,15,13,23
2015,"dif",19,"nuevo leon",39,"monterrey",7,1668,NA,117,80,6,13,13,22
2015,"dif",19,"nuevo leon",39,"monterrey",7,1669,NA,50,69,1,6,8,8
2015,"dif",19,"nuevo leon",39,"monterrey",7,1670,NA,111,143,9,17,10,18
2015,"dif",19,"nuevo leon",39,"monterrey",7,1671,NA,121,149,11,16,12,16
2015,"dif",19,"nuevo leon",39,"monterrey",7,1672,NA,145,129,15,14,11,20
2015,"dif",19,"nuevo leon",39,"monterrey",7,1673,NA,233,275,11,24,10,35
2015,"dif",19,"nuevo leon",39,"monterrey",7,1674,NA,164,198,10,26,19,46
2015,"dif",19,"nuevo leon",39,"monterrey",7,1675,NA,209,179,16,20,25,24
2015,"dif",19,"nuevo leon",39,"monterrey",7,1676,NA,179,182,6,25,24,23
2015,"dif",19,"nuevo leon",39,"monterrey",7,1677,NA,53,61,5,10,9,14
2015,"dif",19,"nuevo leon",39,"monterrey",7,1678,NA,84,139,10,9,8,13
2015,"dif",19,"nuevo leon",39,"monterrey",10,1679,NA,142,146,19,18,11,25
2015,"dif",19,"nuevo leon",39,"monterrey",10,1680,NA,183,248,35,47,27,40
2015,"dif",19,"nuevo leon",39,"monterrey",10,1681,NA,161,185,16,27,33,29
2015,"dif",19,"nuevo leon",39,"monterrey",10,1682,NA,263,222,13,29,22,43
2015,"dif",19,"nuevo leon",39,"monterrey",10,1683,NA,81,59,5,11,10,5
2015,"dif",19,"nuevo leon",39,"monterrey",10,1684,NA,130,83,12,15,11,15
2015,"dif",19,"nuevo leon",39,"monterrey",10,1685,NA,188,168,15,11,14,39
2015,"dif",19,"nuevo leon",39,"monterrey",7,1686,NA,520,208,11,31,31,35
2015,"dif",19,"nuevo leon",39,"monterrey",10,1687,NA,511,146,15,31,18,32
2015,"dif",19,"nuevo leon",39,"monterrey",10,1688,NA,86,82,7,9,10,15
2015,"dif",19,"nuevo leon",39,"monterrey",10,1689,NA,96,66,2,7,14,10
2015,"dif",19,"nuevo leon",39,"monterrey",10,1690,NA,172,115,11,13,13,17
2015,"dif",19,"nuevo leon",39,"monterrey",10,1691,NA,186,181,15,15,18,29
2015,"dif",19,"nuevo leon",39,"monterrey",10,1692,NA,99,124,5,8,14,17
2015,"dif",19,"nuevo leon",39,"monterrey",10,1693,NA,73,89,4,9,4,9
2015,"dif",19,"nuevo leon",39,"monterrey",10,1694,NA,119,106,9,9,10,29
2015,"dif",19,"nuevo leon",39,"monterrey",10,1695,NA,97,60,13,18,22,11
2015,"dif",19,"nuevo leon",39,"monterrey",10,1696,NA,55,42,3,7,9,9
2015,"dif",19,"nuevo leon",39,"monterrey",10,1697,NA,278,121,13,25,23,37
2015,"dif",19,"nuevo leon",39,"monterrey",10,1698,NA,146,87,9,14,11,19
2015,"dif",19,"nuevo leon",39,"monterrey",10,1699,NA,42,31,2,4,2,5
2015,"dif",19,"nuevo leon",40,"paras",12,1700,NA,177,127,0,2,1,4
2015,"dif",19,"nuevo leon",40,"paras",12,1701,NA,469,249,1,3,1,2
2015,"dif",19,"nuevo leon",40,"paras",12,1702,NA,211,135,2,3,2,3
2015,"dif",19,"nuevo leon",41,"pesqueria",12,1703,NA,232,896,11,40,12,675
2015,"dif",19,"nuevo leon",41,"pesqueria",12,1704,NA,89,238,0,26,7,223
2015,"dif",19,"nuevo leon",41,"pesqueria",12,1705,NA,178,424,11,18,6,310
2015,"dif",19,"nuevo leon",41,"pesqueria",12,1706,NA,650,2248,110,83,54,1166
2015,"dif",19,"nuevo leon",41,"pesqueria",12,1707,NA,172,576,20,24,3,325
2015,"dif",19,"nuevo leon",41,"pesqueria",12,1708,NA,454,1273,25,68,28,721
2015,"dif",19,"nuevo leon",41,"pesqueria",12,1709,NA,48,156,3,5,6,84
2015,"dif",19,"nuevo leon",41,"pesqueria",12,1710,NA,72,223,4,3,3,205
2015,"dif",19,"nuevo leon",41,"pesqueria",12,1711,NA,37,141,2,9,2,86
2015,"dif",19,"nuevo leon",42,"los ramones",12,1712,NA,228,145,0,3,0,87
2015,"dif",19,"nuevo leon",42,"los ramones",12,1713,NA,119,159,0,0,1,59
2015,"dif",19,"nuevo leon",42,"los ramones",12,1714,NA,38,52,0,0,0,49
2015,"dif",19,"nuevo leon",42,"los ramones",12,1715,NA,40,45,0,3,1,49
2015,"dif",19,"nuevo leon",42,"los ramones",12,1716,NA,59,37,0,1,0,48
2015,"dif",19,"nuevo leon",42,"los ramones",12,1717,NA,23,74,0,0,0,27
2015,"dif",19,"nuevo leon",42,"los ramones",12,1718,NA,64,98,0,0,0,7
2015,"dif",19,"nuevo leon",42,"los ramones",12,1719,NA,87,115,1,1,1,69
2015,"dif",19,"nuevo leon",42,"los ramones",12,1720,NA,180,280,1,3,2,93
2015,"dif",19,"nuevo leon",42,"los ramones",12,1721,NA,5,152,3,1,2,75
2015,"dif",19,"nuevo leon",42,"los ramones",12,1722,NA,32,74,0,0,2,46
2015,"dif",19,"nuevo leon",42,"los ramones",12,1723,NA,80,87,0,0,0,21
2015,"dif",19,"nuevo leon",43,"rayones",9,1724,NA,468,544,3,30,3,10
2015,"dif",19,"nuevo leon",43,"rayones",9,1725,NA,331,311,2,6,0,1
2015,"dif",19,"nuevo leon",43,"rayones",9,1726,NA,199,125,4,4,1,2
2015,"dif",19,"nuevo leon",43,"rayones",9,1727,NA,188,145,0,3,0,3
2015,"dif",19,"nuevo leon",43,"rayones",9,1728,NA,117,201,0,18,1,3
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1730,NA,595,406,16,143,10,40
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1731,NA,268,217,9,32,9,18
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1732,NA,645,421,17,56,9,44
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1733,NA,380,313,19,42,6,26
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1734,NA,485,289,13,26,6,26
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1735,NA,235,156,4,18,2,20
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1736,NA,172,138,5,12,1,13
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1737,NA,562,355,14,50,8,39
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1738,NA,905,628,18,137,4,70
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1739,NA,742,521,23,54,12,50
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1740,NA,214,123,8,13,2,10
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1741,NA,86,56,5,6,1,8
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1742,NA,230,195,5,29,5,13
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1743,NA,536,295,12,60,6,34
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1744,NA,270,236,9,29,2,39
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1745,NA,397,221,27,34,4,16
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1746,NA,254,213,15,18,5,22
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1749,NA,196,117,4,6,3,8
2015,"dif",19,"nuevo leon",44,"sabinas hidalgo",12,1751,NA,81,44,2,1,0,2
2015,"dif",19,"nuevo leon",45,"salinas victoria",12,1752,NA,824,1324,318,407,25,85
2015,"dif",19,"nuevo leon",45,"salinas victoria",12,1753,NA,170,248,93,200,4,20
2015,"dif",19,"nuevo leon",45,"salinas victoria",12,1754,NA,259,406,118,378,11,33
2015,"dif",19,"nuevo leon",45,"salinas victoria",12,1755,NA,469,493,216,572,16,52
2015,"dif",19,"nuevo leon",45,"salinas victoria",12,1756,NA,61,84,9,18,4,5
2015,"dif",19,"nuevo leon",45,"salinas victoria",12,1757,NA,45,53,14,14,0,0
2015,"dif",19,"nuevo leon",45,"salinas victoria",12,1758,NA,158,210,254,70,8,9
2015,"dif",19,"nuevo leon",45,"salinas victoria",12,1759,NA,240,261,173,143,9,24
2015,"dif",19,"nuevo leon",45,"salinas victoria",12,1760,NA,2122,2355,2102,367,118,251
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1761,NA,268,390,12,18,28,45
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1762,NA,179,268,12,16,18,44
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1763,NA,771,324,25,80,22,60
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1764,NA,512,166,12,47,15,35
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1765,NA,454,151,9,42,18,34
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1766,NA,589,338,29,93,35,61
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1767,NA,490,166,8,37,10,44
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1768,NA,715,173,23,53,21,37
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1769,NA,933,257,18,62,25,81
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1770,NA,1078,360,35,77,43,94
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1771,NA,246,115,5,13,9,31
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1772,NA,250,277,14,25,29,51
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1773,NA,266,173,16,25,12,37
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1774,NA,380,160,11,22,17,40
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1775,NA,407,124,7,32,21,41
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1776,NA,652,211,49,45,84,54
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1777,NA,634,249,21,48,29,85
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1778,NA,487,193,16,37,12,56
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1779,NA,493,171,11,64,9,34
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1780,NA,502,161,15,45,21,39
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1781,NA,473,232,17,48,24,39
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1782,NA,477,136,15,54,15,33
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1783,NA,496,233,21,57,24,47
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1784,NA,323,220,15,26,22,47
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1785,NA,116,116,5,11,4,14
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1786,NA,615,214,21,60,24,43
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1787,NA,589,172,19,32,23,34
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1788,NA,661,256,25,55,27,53
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1789,NA,743,161,16,21,12,55
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1790,NA,239,316,14,20,20,53
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1791,NA,521,154,16,40,16,35
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1792,NA,501,199,13,36,25,33
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1793,NA,588,192,9,30,22,24
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1794,NA,689,192,19,44,22,44
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1795,NA,95,101,3,10,5,26
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1796,NA,149,102,9,9,5,22
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1797,NA,436,186,9,28,19,41
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1798,NA,49,43,5,5,3,11
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1799,NA,61,65,8,13,4,11
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1800,NA,182,127,17,15,6,24
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1801,NA,107,101,24,7,6,26
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1802,NA,126,97,12,10,7,23
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1803,NA,279,184,11,28,10,28
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1804,NA,419,200,8,34,17,45
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1805,NA,603,110,14,33,18,45
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1806,NA,293,161,9,27,14,31
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1807,NA,399,162,8,29,15,29
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1808,NA,536,147,16,63,24,45
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1809,NA,468,217,8,54,22,35
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1810,NA,255,250,14,22,21,44
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1811,NA,220,231,8,21,11,48
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1812,NA,250,185,6,24,14,42
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1813,NA,236,249,4,18,14,43
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1814,NA,438,113,7,54,16,30
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1815,NA,449,212,17,68,21,56
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1816,NA,527,98,15,30,18,82
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1817,NA,206,79,8,14,7,20
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1818,NA,326,77,4,16,11,20
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1819,NA,403,132,9,28,16,31
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1820,NA,321,164,14,33,24,47
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1821,NA,221,145,6,20,14,29
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1822,NA,149,87,8,7,7,24
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1823,NA,142,97,10,14,7,18
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1824,NA,190,85,17,6,7,31
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1825,NA,172,59,12,11,8,20
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1826,NA,255,178,18,15,7,28
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1827,NA,490,168,18,38,36,28
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1828,NA,342,123,13,11,18,26
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1829,NA,296,77,5,21,9,19
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1830,NA,297,86,12,18,13,16
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1831,NA,356,95,5,14,11,30
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1832,NA,531,166,10,25,14,21
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1833,NA,479,116,11,30,27,24
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1834,NA,306,90,9,19,70,7
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1835,NA,213,81,4,11,4,13
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1836,NA,356,92,6,13,8,23
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1837,NA,371,106,12,14,6,11
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1838,NA,188,49,10,10,10,14
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1839,NA,179,73,13,16,5,24
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1840,NA,220,62,8,14,5,15
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1841,NA,184,88,7,13,9,13
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1842,NA,431,138,16,23,9,30
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1843,NA,184,56,4,17,7,11
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1844,NA,815,218,19,52,29,46
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1845,NA,546,157,19,35,21,45
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1846,NA,247,105,5,22,15,19
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1847,NA,548,131,8,38,17,43
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1848,NA,641,106,11,39,14,46
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1849,NA,598,102,10,59,19,75
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1850,NA,565,97,12,75,17,54
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1851,NA,457,85,11,75,12,63
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1852,NA,484,174,12,38,27,61
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1853,NA,257,211,12,29,22,54
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1854,NA,330,238,13,35,19,48
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1855,NA,437,222,15,53,28,64
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1856,NA,406,142,16,31,18,43
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1857,NA,747,164,23,72,31,80
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1858,NA,327,176,13,33,15,49
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1859,NA,341,245,11,24,16,55
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1860,NA,627,108,9,68,20,58
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1861,NA,536,170,9,41,17,62
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1862,NA,609,113,14,28,26,37
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1863,NA,509,101,7,39,16,38
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1864,NA,606,128,17,38,14,53
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1865,NA,638,102,16,34,16,36
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1866,NA,413,96,7,24,6,27
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1867,NA,405,45,10,20,11,17
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1868,NA,402,104,9,19,5,22
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1869,NA,1207,248,25,50,25,61
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1870,NA,562,95,6,16,11,31
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",3,1871,NA,425,71,5,15,4,14
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1872,NA,276,38,3,10,5,9
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1873,NA,291,42,7,7,5,12
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1874,NA,674,98,15,27,11,35
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1875,NA,2337,303,50,140,62,152
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1876,NA,767,128,11,49,20,48
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1877,NA,204,51,1,5,4,10
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1878,NA,736,139,8,36,25,49
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1879,NA,612,94,15,30,19,58
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1880,NA,612,89,11,35,17,36
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1881,NA,665,87,8,35,13,41
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1882,NA,471,133,7,37,15,54
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1883,NA,487,106,12,30,19,50
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1884,NA,329,224,2,23,12,40
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1885,NA,255,320,9,29,15,68
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1886,NA,213,320,18,24,18,57
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1887,NA,420,206,16,39,14,65
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1888,NA,546,162,11,29,16,49
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1889,NA,459,119,5,25,16,37
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1890,NA,209,182,8,11,7,33
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1891,NA,354,306,11,20,15,77
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1892,NA,219,273,7,29,26,54
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1893,NA,560,153,18,51,31,74
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1894,NA,292,98,5,30,9,40
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1895,NA,424,140,10,19,14,34
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1896,NA,1354,309,16,57,40,83
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1897,NA,1315,255,28,87,27,118
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1898,NA,735,111,10,53,9,36
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1899,NA,585,93,11,51,18,52
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1900,NA,423,70,7,35,9,29
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1901,NA,1576,234,31,93,36,100
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1902,NA,365,318,14,20,18,81
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1903,NA,294,258,9,40,18,58
2015,"dif",19,"nuevo leon",46,"san nicolas de los garza",4,1904,NA,316,287,12,14,23,45
