"ANO","ELECCION","CODIGO_ESTADO","ESTADO","SECCION","CC1_GOB17","CC2_GOB17","CC3_GOB17","PAN","PNA","PRD","PRI","PSI","PT","PUDC","PVEM"
"2017","gob",5,"coahuila",169,35,2,0,119,3,9,149,0,5,14,5
"2017","gob",5,"coahuila",170,23,0,0,126,0,13,149,3,4,23,20
"2017","gob",5,"coahuila",171,15,0,0,71,3,10,217,0,5,1,22
"2017","gob",5,"coahuila",171,24,0,0,76,1,16,182,0,0,5,22
"2017","gob",5,"coahuila",172,23,2,0,148,0,11,174,6,13,13,8
"2017","gob",5,"coahuila",173,33,5,0,89,9,1,119,0,12,0,5
"2017","gob",5,"coahuila",173,33,1,0,84,2,3,124,0,11,0,4
"2017","gob",5,"coahuila",173,37,1,0,75,7,5,107,1,17,0,2
"2017","gob",5,"coahuila",173,0,0,0,67,6,5,112,2,20,0,3
"2017","gob",5,"coahuila",173,27,0,0,81,3,7,129,0,14,0,4
"2017","gob",5,"coahuila",173,35,1,0,76,4,4,128,2,16,0,4
"2017","gob",5,"coahuila",173,0,3,1,92,5,5,118,1,18,0,4
"2017","gob",5,"coahuila",174,32,4,0,109,3,1,139,0,22,0,6
"2017","gob",5,"coahuila",174,51,5,0,102,0,6,118,0,9,0,1
"2017","gob",5,"coahuila",174,38,0,0,98,4,3,129,1,8,1,0
"2017","gob",5,"coahuila",174,56,2,0,85,4,8,134,2,10,0,5
"2017","gob",5,"coahuila",174,31,2,0,109,2,4,120,0,13,0,3
"2017","gob",5,"coahuila",175,36,1,0,92,2,2,132,2,14,0,5
"2017","gob",5,"coahuila",175,33,0,0,99,2,1,146,0,13,0,4
"2017","gob",5,"coahuila",175,34,3,0,80,4,4,139,0,9,0,1
"2017","gob",5,"coahuila",175,34,1,0,87,3,2,153,1,15,0,4
"2017","gob",5,"coahuila",175,34,6,0,99,0,4,135,0,14,1,0
"2017","gob",5,"coahuila",176,34,1,0,80,2,4,110,2,14,1,1
"2017","gob",5,"coahuila",176,3,2,0,91,3,5,115,0,17,1,4
"2017","gob",5,"coahuila",176,33,5,0,90,2,4,110,2,17,0,2
"2017","gob",5,"coahuila",177,26,2,0,78,4,2,144,2,18,0,1
"2017","gob",5,"coahuila",177,37,1,0,94,3,1,133,2,10,0,5
"2017","gob",5,"coahuila",177,26,1,0,81,1,9,140,0,17,0,3
"2017","gob",5,"coahuila",178,2,36,0,113,3,7,167,0,20,0,2
"2017","gob",5,"coahuila",178,47,2,1,119,0,7,144,1,16,0,4
"2017","gob",5,"coahuila",179,35,1,0,134,4,6,147,0,7,0,0
"2017","gob",5,"coahuila",179,38,2,0,107,2,8,153,0,13,0,3
"2017","gob",5,"coahuila",180,36,5,0,68,4,2,168,2,21,0,3
"2017","gob",5,"coahuila",180,31,5,0,89,1,1,168,1,27,0,1
"2017","gob",5,"coahuila",181,60,1,1,109,5,4,114,0,13,1,1
"2017","gob",5,"coahuila",181,47,1,0,125,2,2,122,2,14,0,1
"2017","gob",5,"coahuila",182,28,0,0,105,2,4,104,1,15,1,1
"2017","gob",5,"coahuila",182,23,2,0,116,4,4,106,0,12,0,4
"2017","gob",5,"coahuila",183,29,2,0,90,2,5,135,0,17,0,3
"2017","gob",5,"coahuila",183,27,1,0,106,2,1,118,0,28,0,3
"2017","gob",5,"coahuila",184,24,1,0,89,1,4,137,0,20,0,7
"2017","gob",5,"coahuila",184,20,2,0,100,1,2,143,1,37,0,2
"2017","gob",5,"coahuila",185,31,1,1,157,2,3,165,2,16,0,3
"2017","gob",5,"coahuila",185,32,2,0,180,1,5,161,3,10,1,4
"2017","gob",5,"coahuila",186,30,0,0,107,2,5,96,2,12,0,5
"2017","gob",5,"coahuila",186,34,2,0,109,2,3,89,0,3,1,1
"2017","gob",5,"coahuila",187,45,4,1,98,2,2,96,0,19,1,2
"2017","gob",5,"coahuila",187,36,1,0,111,5,1,114,0,11,0,3
"2017","gob",5,"coahuila",187,34,1,0,131,1,3,93,0,18,1,1
"2017","gob",5,"coahuila",188,55,2,0,109,6,2,121,0,10,0,2
"2017","gob",5,"coahuila",188,55,2,0,109,6,2,121,0,10,0,2
"2017","gob",5,"coahuila",189,39,0,0,85,2,5,87,1,10,0,9
"2017","gob",5,"coahuila",189,23,0,0,83,1,3,88,1,11,0,4
"2017","gob",5,"coahuila",190,35,2,0,95,6,5,103,0,5,0,3
"2017","gob",5,"coahuila",190,24,0,0,98,0,3,95,0,6,0,0
"2017","gob",5,"coahuila",191,41,1,0,97,6,7,152,2,18,2,3
"2017","gob",5,"coahuila",191,43,2,1,103,5,2,154,4,24,1,1
"2017","gob",5,"coahuila",191,24,3,0,118,2,4,160,1,28,0,4
"2017","gob",5,"coahuila",192,37,1,0,95,1,1,153,0,13,1,4
"2017","gob",5,"coahuila",192,2,1,0,109,1,1,148,0,10,0,0
"2017","gob",5,"coahuila",192,42,2,0,106,1,3,138,1,19,1,3
"2017","gob",5,"coahuila",193,3,2,0,131,4,9,163,1,13,0,6
"2017","gob",5,"coahuila",193,31,1,0,129,2,3,168,0,23,0,2
"2017","gob",5,"coahuila",194,60,1,0,146,1,2,152,1,4,1,2
"2017","gob",5,"coahuila",195,55,2,0,123,5,3,108,0,11,0,3
"2017","gob",5,"coahuila",195,43,1,0,129,8,2,107,1,7,1,1
"2017","gob",5,"coahuila",196,40,0,0,64,1,3,80,1,12,0,1
"2017","gob",5,"coahuila",196,47,0,0,59,10,1,85,2,19,0,1
"2017","gob",5,"coahuila",197,37,0,0,100,4,2,124,0,9,0,3
"2017","gob",5,"coahuila",197,43,0,0,119,3,6,118,1,10,1,5
"2017","gob",5,"coahuila",198,29,3,0,95,4,3,174,0,29,1,5
"2017","gob",5,"coahuila",198,34,4,0,121,3,2,171,1,30,1,4
"2017","gob",5,"coahuila",199,42,2,0,107,5,5,148,0,12,2,6
"2017","gob",5,"coahuila",199,68,1,0,120,1,3,139,1,4,0,2
"2017","gob",5,"coahuila",200,61,0,0,100,4,6,177,1,9,3,2
"2017","gob",5,"coahuila",200,41,0,0,83,2,2,130,0,0,0,5
"2017","gob",5,"coahuila",201,25,1,0,68,2,3,92,0,9,3,3
"2017","gob",5,"coahuila",201,26,1,0,67,3,0,90,1,5,0,2
"2017","gob",5,"coahuila",202,45,1,0,76,1,3,162,1,14,1,6
"2017","gob",5,"coahuila",202,34,0,0,67,4,3,149,6,7,2,0
"2017","gob",5,"coahuila",203,38,2,0,89,3,5,128,1,9,0,3
"2017","gob",5,"coahuila",203,39,0,0,104,4,3,114,0,12,0,0
"2017","gob",5,"coahuila",204,20,0,0,89,3,3,156,0,9,0,7
"2017","gob",5,"coahuila",204,27,1,0,81,2,2,148,0,8,0,3
"2017","gob",5,"coahuila",205,63,1,0,108,2,3,164,1,14,1,3
"2017","gob",5,"coahuila",206,28,1,0,78,0,4,139,4,9,1,3
"2017","gob",5,"coahuila",206,31,1,0,98,1,1,132,1,11,0,2
"2017","gob",5,"coahuila",207,71,3,0,92,2,1,168,3,9,0,3
"2017","gob",5,"coahuila",207,71,3,0,92,2,1,167,3,9,0,3
"2017","gob",5,"coahuila",208,32,1,0,100,3,3,163,2,13,1,2
"2017","gob",5,"coahuila",208,37,0,0,124,3,6,173,2,11,0,4
"2017","gob",5,"coahuila",209,27,0,0,170,10,9,189,1,11,0,3
"2017","gob",5,"coahuila",209,38,0,0,173,5,0,166,3,6,1,2
"2017","gob",5,"coahuila",210,36,0,0,108,5,3,149,5,13,0,4
"2017","gob",5,"coahuila",210,30,3,0,97,14,5,182,2,8,1,4
"2017","gob",5,"coahuila",211,48,1,0,139,2,2,170,0,8,0,3
"2017","gob",5,"coahuila",211,35,1,0,162,6,2,152,1,7,0,1
"2017","gob",5,"coahuila",212,22,1,0,87,0,2,163,2,9,0,4
"2017","gob",5,"coahuila",212,30,1,0,94,2,7,147,1,11,1,5
"2017","gob",5,"coahuila",213,34,1,0,68,0,1,91,0,31,0,3
"2017","gob",5,"coahuila",214,0,0,7,166,2,2,186,0,7,3,0
"2017","gob",5,"coahuila",214,3,0,0,141,2,0,180,0,2,1,2
"2017","gob",5,"coahuila",214,6,0,0,151,2,2,167,0,1,2,0
"2017","gob",5,"coahuila",215,7,1,0,118,2,3,127,0,1,1,0
"2017","gob",5,"coahuila",215,10,1,0,118,7,4,132,0,1,0,0
"2017","gob",5,"coahuila",216,8,1,0,240,5,12,176,0,1,1,0
"2017","gob",5,"coahuila",216,9,1,0,202,6,4,212,1,0,0,0
"2017","gob",5,"coahuila",217,3,1,0,180,3,3,131,0,2,2,0
"2017","gob",5,"coahuila",218,4,0,0,126,0,3,131,0,4,2,2
"2017","gob",5,"coahuila",220,9,0,0,71,2,1,145,0,0,0,0
"2017","gob",5,"coahuila",221,0,0,0,31,1,0,32,0,0,1,0
"2017","gob",5,"coahuila",222,2,0,0,192,1,3,177,0,3,0,2
"2017","gob",5,"coahuila",223,1,0,0,128,1,2,150,0,0,0,0
"2017","gob",5,"coahuila",225,1,0,0,141,0,1,137,0,2,0,0
"2017","gob",5,"coahuila",226,3,0,0,102,0,0,141,0,0,0,0
"2017","gob",5,"coahuila",227,1,0,0,82,7,3,137,0,2,2,2
"2017","gob",5,"coahuila",228,1,0,0,66,1,0,117,0,0,0,0
"2017","gob",5,"coahuila",229,4,0,0,101,2,0,156,0,3,0,2
"2017","gob",5,"coahuila",230,1,0,0,75,3,3,102,0,2,3,1
"2017","gob",5,"coahuila",231,1,0,0,172,4,1,250,1,0,1,4
"2017","gob",5,"coahuila",233,30,0,0,182,5,0,121,0,1,0,0
"2017","gob",5,"coahuila",234,35,0,0,108,2,0,122,0,0,0,2
"2017","gob",5,"coahuila",235,10,0,0,60,1,0,89,0,0,0,0
"2017","gob",5,"coahuila",236,16,0,0,109,0,3,109,0,0,1,0
"2017","gob",5,"coahuila",237,3,0,0,72,0,0,87,1,0,1,0
"2017","gob",5,"coahuila",238,7,0,0,72,4,0,76,0,0,20,0
"2017","gob",5,"coahuila",239,15,0,0,105,5,1,225,1,1,47,2
"2017","gob",5,"coahuila",239,6,0,0,109,1,1,216,0,1,47,0
"2017","gob",5,"coahuila",240,12,0,0,54,1,4,93,1,59,22,0
"2017","gob",5,"coahuila",241,27,0,0,81,1,1,139,5,100,26,0
"2017","gob",5,"coahuila",242,5,0,0,181,1,14,188,0,42,81,1
"2017","gob",5,"coahuila",242,9,0,0,141,1,13,232,1,43,68,0
"2017","gob",5,"coahuila",243,2,0,0,80,1,5,192,0,9,33,0
"2017","gob",5,"coahuila",243,2,0,0,84,1,3,167,1,6,28,2
"2017","gob",5,"coahuila",244,1,0,0,131,1,12,244,5,33,60,2
"2017","gob",5,"coahuila",245,7,0,0,115,0,9,151,16,5,47,4
"2017","gob",5,"coahuila",245,2,0,0,142,1,9,173,8,7,46,2
"2017","gob",5,"coahuila",245,12,0,1,128,1,4,152,8,9,43,1
"2017","gob",5,"coahuila",246,14,1,0,158,1,7,214,23,5,60,0
"2017","gob",5,"coahuila",246,11,1,0,152,2,9,193,8,11,58,3
"2017","gob",5,"coahuila",247,0,0,0,47,0,3,54,0,3,6,0
"2017","gob",5,"coahuila",248,5,2,0,44,0,1,60,0,47,24,0
"2017","gob",5,"coahuila",249,7,0,0,208,0,6,195,2,33,81,2
"2017","gob",5,"coahuila",250,12,0,0,142,1,47,156,4,1,5,0
"2017","gob",5,"coahuila",251,5,0,0,119,0,41,100,2,0,5,0
"2017","gob",5,"coahuila",252,6,0,0,80,4,37,135,2,1,3,0
"2017","gob",5,"coahuila",254,3,1,0,8,1,3,63,9,1,0,0
"2017","gob",5,"coahuila",255,24,0,0,282,1,0,227,1,2,0,1
"2017","gob",5,"coahuila",256,39,1,0,147,8,1,134,1,0,1,0
"2017","gob",5,"coahuila",256,33,0,0,155,7,0,140,0,1,0,0
"2017","gob",5,"coahuila",257,25,3,0,130,4,4,172,1,4,6,5
"2017","gob",5,"coahuila",257,24,3,0,154,5,11,143,1,11,7,5
"2017","gob",5,"coahuila",258,21,5,0,126,1,4,237,1,23,6,18
"2017","gob",5,"coahuila",258,14,0,0,120,4,1,239,1,10,2,30
"2017","gob",5,"coahuila",258,8,1,0,118,4,4,258,0,8,5,16
"2017","gob",5,"coahuila",258,24,3,0,117,4,1,226,2,12,8,13
"2017","gob",5,"coahuila",259,15,2,0,189,8,4,194,3,7,5,4
"2017","gob",5,"coahuila",259,22,2,0,190,6,4,153,3,5,7,4
"2017","gob",5,"coahuila",259,17,1,0,177,5,6,189,2,3,7,6
"2017","gob",5,"coahuila",260,32,7,0,170,6,0,166,1,11,9,1
"2017","gob",5,"coahuila",260,43,2,0,166,7,5,187,1,6,10,3
"2017","gob",5,"coahuila",260,40,1,0,194,7,2,161,0,3,9,5
"2017","gob",5,"coahuila",261,24,3,0,201,16,7,150,0,11,10,1
"2017","gob",5,"coahuila",261,23,2,0,203,17,1,149,1,7,6,3
"2017","gob",5,"coahuila",262,29,3,0,178,10,5,194,0,3,0,3
"2017","gob",5,"coahuila",262,34,2,0,202,19,4,203,1,10,10,4
"2017","gob",5,"coahuila",263,32,1,0,175,10,2,146,0,5,5,3
"2017","gob",5,"coahuila",263,23,3,0,182,16,2,155,0,4,8,5
"2017","gob",5,"coahuila",264,31,3,0,208,3,1,174,1,3,7,7
"2017","gob",5,"coahuila",264,26,9,0,181,0,1,165,0,10,5,7
"2017","gob",5,"coahuila",265,30,2,0,163,12,3,161,0,5,11,7
"2017","gob",5,"coahuila",265,26,2,0,165,14,5,159,0,11,14,7
"2017","gob",5,"coahuila",265,22,4,0,146,18,3,187,0,9,4,12
"2017","gob",5,"coahuila",265,36,1,0,177,9,2,131,0,8,9,2
"2017","gob",5,"coahuila",265,21,3,0,176,15,6,188,0,7,7,6
"2017","gob",5,"coahuila",265,38,4,0,159,18,2,151,1,8,6,4
"2017","gob",5,"coahuila",266,24,3,0,136,15,0,163,0,4,3,2
"2017","gob",5,"coahuila",266,40,3,0,161,11,2,133,0,5,13,3
"2017","gob",5,"coahuila",267,21,1,0,135,6,0,126,1,5,2,2
"2017","gob",5,"coahuila",267,20,0,0,116,24,1,140,0,3,8,10
"2017","gob",5,"coahuila",268,20,5,0,161,11,2,168,3,7,3,13
"2017","gob",5,"coahuila",268,24,4,0,185,3,5,141,2,5,13,13
"2017","gob",5,"coahuila",268,20,5,0,165,6,3,185,4,7,11,20
"2017","gob",5,"coahuila",268,26,1,0,174,15,4,170,2,9,10,19
"2017","gob",5,"coahuila",269,25,1,0,188,10,0,180,1,7,8,6
"2017","gob",5,"coahuila",269,25,5,0,177,13,4,183,3,7,4,9
"2017","gob",5,"coahuila",269,29,2,0,163,7,2,185,1,4,5,8
"2017","gob",5,"coahuila",269,29,1,0,167,9,6,186,1,9,6,10
"2017","gob",5,"coahuila",270,15,1,0,99,9,0,118,1,4,16,4
"2017","gob",5,"coahuila",270,15,4,0,91,4,1,113,0,2,12,6
"2017","gob",5,"coahuila",271,19,2,0,161,12,1,147,1,5,1,5
"2017","gob",5,"coahuila",271,11,3,0,173,13,0,144,0,1,2,4
"2017","gob",5,"coahuila",271,19,4,0,192,14,1,152,0,5,1,4
"2017","gob",5,"coahuila",272,23,2,0,166,5,2,144,0,3,8,6
"2017","gob",5,"coahuila",272,24,0,0,137,8,4,145,0,7,7,5
"2017","gob",5,"coahuila",272,24,2,0,142,7,2,156,0,1,10,2
"2017","gob",5,"coahuila",273,18,3,0,154,5,2,161,2,3,7,2
"2017","gob",5,"coahuila",273,11,0,0,160,5,2,151,1,7,11,3
"2017","gob",5,"coahuila",274,6,1,0,146,8,2,165,4,7,9,5
"2017","gob",5,"coahuila",274,7,2,0,153,4,3,178,0,6,5,1
"2017","gob",5,"coahuila",274,15,1,0,168,3,0,159,1,2,9,0
"2017","gob",5,"coahuila",275,21,5,0,174,0,2,217,6,7,10,5
"2017","gob",5,"coahuila",275,15,2,0,197,5,5,197,0,14,9,9
"2017","gob",5,"coahuila",276,7,2,0,126,5,1,160,1,7,8,8
"2017","gob",5,"coahuila",276,11,2,0,107,8,3,157,1,8,8,7
"2017","gob",5,"coahuila",276,11,3,0,113,6,2,192,2,4,5,13
"2017","gob",5,"coahuila",277,16,1,0,173,3,0,121,1,4,3,5
"2017","gob",5,"coahuila",277,15,1,0,174,4,0,124,0,7,6,4
"2017","gob",5,"coahuila",278,10,0,0,162,2,0,303,1,2,2,3
"2017","gob",5,"coahuila",279,37,0,0,207,5,2,272,1,1,2,6
"2017","gob",5,"coahuila",280,6,0,0,189,0,2,253,0,4,2,1
"2017","gob",5,"coahuila",280,6,1,0,184,1,1,257,2,3,6,1
"2017","gob",5,"coahuila",280,8,0,0,190,2,2,236,0,2,4,4
"2017","gob",5,"coahuila",281,91,0,0,39,0,12,197,7,2,1,3
"2017","gob",5,"coahuila",282,11,2,0,102,0,18,152,5,3,2,15
"2017","gob",5,"coahuila",282,8,1,0,135,2,16,150,0,0,1,8
"2017","gob",5,"coahuila",283,15,2,0,155,1,3,139,1,2,4,3
"2017","gob",5,"coahuila",283,13,1,0,138,1,5,125,1,5,7,5
"2017","gob",5,"coahuila",284,8,0,0,257,4,3,179,0,4,4,0
"2017","gob",5,"coahuila",284,3,0,0,254,1,1,208,0,2,3,0
"2017","gob",5,"coahuila",285,4,2,0,181,1,0,177,1,4,5,2
"2017","gob",5,"coahuila",285,6,1,0,179,0,2,177,0,2,4,1
"2017","gob",5,"coahuila",286,12,0,0,270,0,3,218,0,3,3,0
"2017","gob",5,"coahuila",286,14,0,0,239,1,5,251,0,3,6,1
"2017","gob",5,"coahuila",287,11,0,0,281,7,2,241,0,1,2,2
"2017","gob",5,"coahuila",287,7,0,0,248,0,2,258,0,3,10,1
"2017","gob",5,"coahuila",288,7,2,0,203,2,2,203,0,3,4,1
"2017","gob",5,"coahuila",288,7,1,0,190,1,1,221,0,4,3,1
"2017","gob",5,"coahuila",288,10,0,0,236,1,2,196,0,2,4,1
"2017","gob",5,"coahuila",289,4,1,0,60,1,3,228,0,3,2,7
"2017","gob",5,"coahuila",289,7,1,0,40,1,1,232,0,0,1,24
"2017","gob",5,"coahuila",290,1,6,0,80,5,3,180,1,4,3,0
"2017","gob",5,"coahuila",290,12,1,0,91,9,3,173,4,3,2,1
"2017","gob",5,"coahuila",290,19,0,0,105,5,1,158,3,4,2,1
"2017","gob",5,"coahuila",291,7,0,0,312,5,6,268,0,4,0,0
"2017","gob",5,"coahuila",291,3,2,0,317,2,0,264,0,0,0,0
"2017","gob",5,"coahuila",292,13,2,0,261,1,2,204,0,3,107,1
"2017","gob",5,"coahuila",293,18,0,0,177,1,3,229,2,2,6,5
"2017","gob",5,"coahuila",293,7,0,0,220,0,2,192,0,1,5,6
"2017","gob",5,"coahuila",294,9,0,0,190,3,2,167,0,5,2,1
"2017","gob",5,"coahuila",294,10,0,0,182,2,3,176,1,7,6,1
"2017","gob",5,"coahuila",295,3,0,0,261,2,1,151,0,2,7,1
"2017","gob",5,"coahuila",296,4,0,0,137,1,2,199,1,3,2,9
"2017","gob",5,"coahuila",296,4,0,0,200,3,2,165,0,2,2,8
"2017","gob",5,"coahuila",297,24,1,0,133,4,35,142,1,9,4,5
"2017","gob",5,"coahuila",297,14,2,0,130,3,27,145,0,6,0,3
"2017","gob",5,"coahuila",297,10,2,0,133,7,27,142,0,7,5,2
"2017","gob",5,"coahuila",298,11,2,0,140,5,31,154,1,9,5,3
"2017","gob",5,"coahuila",298,11,2,0,156,5,38,144,0,10,2,0
"2017","gob",5,"coahuila",299,3,1,0,192,0,1,167,0,3,5,0
"2017","gob",5,"coahuila",300,5,1,0,146,2,3,177,0,5,4,2
"2017","gob",5,"coahuila",301,5,1,0,116,5,8,231,0,6,2,1
"2017","gob",5,"coahuila",302,6,1,0,189,10,6,231,0,4,5,5
"2017","gob",5,"coahuila",303,8,0,0,112,2,3,142,1,2,3,3
"2017","gob",5,"coahuila",303,6,0,0,98,2,4,157,0,2,0,3
"2017","gob",5,"coahuila",304,5,2,0,173,2,5,153,1,9,1,11
"2017","gob",5,"coahuila",304,9,1,0,182,1,2,160,0,9,0,3
"2017","gob",5,"coahuila",305,12,1,0,107,5,5,188,0,7,1,5
"2017","gob",5,"coahuila",305,15,1,0,105,2,5,172,0,6,2,3
"2017","gob",5,"coahuila",305,13,1,0,101,6,4,132,1,10,2,0
"2017","gob",5,"coahuila",305,8,0,0,90,4,8,148,0,8,2,0
"2017","gob",5,"coahuila",306,10,0,0,143,18,0,136,0,6,3,1
"2017","gob",5,"coahuila",306,21,1,0,147,9,1,140,1,6,2,1
"2017","gob",5,"coahuila",306,8,0,0,144,22,1,154,0,5,1,2
"2017","gob",5,"coahuila",307,12,0,0,178,5,2,177,0,7,1,2
"2017","gob",5,"coahuila",307,17,1,0,183,10,2,188,2,4,3,1
"2017","gob",5,"coahuila",307,13,1,0,193,6,3,189,0,4,7,1
"2017","gob",5,"coahuila",308,4,1,0,109,0,2,174,0,6,5,0
"2017","gob",5,"coahuila",308,2,0,0,114,2,1,213,0,3,3,0
"2017","gob",5,"coahuila",309,32,0,0,79,3,2,183,0,3,3,3
"2017","gob",5,"coahuila",310,5,1,0,142,1,7,256,1,6,2,2
"2017","gob",5,"coahuila",310,4,4,0,150,1,10,247,2,13,0,7
"2017","gob",5,"coahuila",311,12,2,0,207,1,1,253,0,2,2,7
"2017","gob",5,"coahuila",312,4,1,0,216,1,4,156,0,11,3,2
"2017","gob",5,"coahuila",312,6,1,0,212,1,2,153,0,5,2,3
"2017","gob",5,"coahuila",312,3,0,0,177,1,2,182,1,5,2,4
"2017","gob",5,"coahuila",313,1,1,0,243,1,0,219,0,2,7,2
"2017","gob",5,"coahuila",314,2,0,0,109,1,3,145,0,5,1,2
"2017","gob",5,"coahuila",314,6,0,1,109,1,0,137,1,3,2,1
"2017","gob",5,"coahuila",315,0,0,0,100,0,0,125,0,1,0,1
"2017","gob",5,"coahuila",316,9,0,0,51,1,1,99,0,1,0,0
"2017","gob",5,"coahuila",317,3,1,2,38,0,0,129,0,1,3,2
"2017","gob",5,"coahuila",318,14,3,0,79,3,5,158,0,9,2,1
"2017","gob",5,"coahuila",318,7,2,0,107,1,6,157,1,4,2,4
"2017","gob",5,"coahuila",319,38,3,1,97,2,6,135,1,13,0,3
"2017","gob",5,"coahuila",319,54,3,0,100,0,9,130,1,7,1,1
"2017","gob",5,"coahuila",320,46,5,1,108,4,5,147,1,8,1,1
"2017","gob",5,"coahuila",320,39,4,0,88,5,0,185,0,9,0,1
"2017","gob",5,"coahuila",321,71,2,0,112,1,3,129,1,9,0,1
"2017","gob",5,"coahuila",321,55,0,0,106,3,3,120,0,12,0,4
"2017","gob",5,"coahuila",322,73,4,0,184,2,2,78,2,5,0,0
"2017","gob",5,"coahuila",322,73,4,0,158,1,3,91,3,6,2,1
"2017","gob",5,"coahuila",323,29,3,0,145,4,9,101,1,6,0,3
"2017","gob",5,"coahuila",323,29,3,0,156,4,6,102,0,3,0,5
"2017","gob",5,"coahuila",324,54,3,0,107,0,2,47,1,3,1,3
"2017","gob",5,"coahuila",324,42,1,0,125,1,1,52,0,1,0,2
"2017","gob",5,"coahuila",325,50,6,0,121,0,4,103,2,4,1,6
"2017","gob",5,"coahuila",325,54,3,0,111,1,4,112,1,5,1,6
"2017","gob",5,"coahuila",325,53,4,0,130,3,1,112,1,2,0,2
"2017","gob",5,"coahuila",325,42,7,0,123,4,4,129,2,6,1,10
"2017","gob",5,"coahuila",326,72,6,0,189,5,4,107,2,6,2,1
"2017","gob",5,"coahuila",326,73,5,1,192,2,5,107,1,4,1,1
"2017","gob",5,"coahuila",326,66,5,1,165,9,3,108,0,5,1,2
"2017","gob",5,"coahuila",326,62,2,0,200,2,2,114,5,5,3,3
"2017","gob",5,"coahuila",326,64,8,0,178,6,6,128,1,3,2,2
"2017","gob",5,"coahuila",327,61,3,0,148,1,1,87,0,4,0,2
"2017","gob",5,"coahuila",327,40,1,0,131,1,2,109,0,6,1,5
"2017","gob",5,"coahuila",328,27,4,1,97,1,1,122,0,9,0,2
"2017","gob",5,"coahuila",328,39,1,0,113,4,2,106,0,4,0,2
"2017","gob",5,"coahuila",329,11,0,0,92,1,2,96,1,9,0,0
"2017","gob",5,"coahuila",329,16,1,0,105,2,4,124,0,5,1,3
"2017","gob",5,"coahuila",330,22,2,0,89,3,0,136,2,5,0,1
"2017","gob",5,"coahuila",330,35,1,0,89,1,2,124,2,8,0,3
"2017","gob",5,"coahuila",331,30,3,0,77,2,2,122,1,2,2,2
"2017","gob",5,"coahuila",331,27,1,0,101,0,4,110,1,2,1,2
"2017","gob",5,"coahuila",331,20,2,0,93,2,4,116,1,5,0,4
"2017","gob",5,"coahuila",332,78,0,0,197,3,1,42,0,1,0,0
"2017","gob",5,"coahuila",332,76,4,0,188,3,2,67,0,2,0,5
"2017","gob",5,"coahuila",332,90,3,0,186,1,3,61,0,1,0,1
"2017","gob",5,"coahuila",333,55,0,0,133,4,4,90,1,5,0,1
"2017","gob",5,"coahuila",333,88,2,0,118,5,5,106,0,6,3,1
"2017","gob",5,"coahuila",333,43,1,1,161,6,4,105,2,2,0,2
"2017","gob",5,"coahuila",333,65,3,0,156,4,3,101,2,3,1,1
"2017","gob",5,"coahuila",333,67,5,0,148,4,4,117,2,4,2,3
"2017","gob",5,"coahuila",334,63,4,0,178,1,0,63,0,2,0,0
"2017","gob",5,"coahuila",334,65,4,0,157,1,1,47,0,3,2,1
"2017","gob",5,"coahuila",334,57,2,0,156,3,4,81,1,4,1,0
"2017","gob",5,"coahuila",335,58,3,0,141,2,2,71,1,6,1,1
"2017","gob",5,"coahuila",335,75,3,0,145,4,0,58,0,2,0,2
"2017","gob",5,"coahuila",335,54,3,0,136,4,2,88,1,4,0,2
"2017","gob",5,"coahuila",336,24,3,0,134,0,0,88,1,7,0,0
"2017","gob",5,"coahuila",336,36,4,0,149,0,3,68,2,1,2,0
"2017","gob",5,"coahuila",337,28,2,0,139,1,2,137,1,5,0,3
"2017","gob",5,"coahuila",337,44,1,0,126,3,10,149,2,5,0,1
"2017","gob",5,"coahuila",337,48,2,0,122,1,6,138,4,4,0,3
"2017","gob",5,"coahuila",337,34,7,0,143,1,1,152,4,1,1,2
"2017","gob",5,"coahuila",337,43,2,0,127,4,5,148,2,11,1,4
"2017","gob",5,"coahuila",337,32,1,0,116,1,5,155,1,7,0,3
"2017","gob",5,"coahuila",338,19,3,0,114,1,4,150,2,3,0,7
"2017","gob",5,"coahuila",338,15,4,0,119,0,4,139,3,4,0,3
"2017","gob",5,"coahuila",339,44,5,0,133,4,5,111,0,3,4,4
"2017","gob",5,"coahuila",339,43,3,0,111,8,2,141,1,6,1,2
"2017","gob",5,"coahuila",340,51,4,0,114,3,2,96,0,4,1,0
"2017","gob",5,"coahuila",340,60,4,0,134,1,1,81,0,1,2,3
"2017","gob",5,"coahuila",341,63,1,0,174,6,3,115,0,5,0,2
"2017","gob",5,"coahuila",341,77,4,0,129,11,4,137,1,5,1,2
"2017","gob",5,"coahuila",342,53,1,0,158,4,3,118,0,2,0,0
"2017","gob",5,"coahuila",342,77,2,0,141,0,3,104,0,4,1,1
"2017","gob",5,"coahuila",342,104,6,1,324,10,3,185,0,7,11,4
"2017","gob",5,"coahuila",343,39,0,0,161,1,1,93,0,6,0,3
"2017","gob",5,"coahuila",343,54,1,0,139,1,2,81,2,2,0,2
"2017","gob",5,"coahuila",344,49,1,0,132,2,3,67,0,2,0,0
"2017","gob",5,"coahuila",344,57,4,0,134,4,3,59,0,3,0,1
"2017","gob",5,"coahuila",345,27,5,0,137,2,4,120,4,1,1,2
"2017","gob",5,"coahuila",345,36,8,0,150,4,1,98,3,1,1,0
"2017","gob",5,"coahuila",346,19,0,0,106,2,2,125,1,6,1,1
