"ANO","ELECCION","CODIGO_ESTADO","ESTADO","CODIGO_MUNICIPIO","MUNICIPIO","DISTRITO_LOC","SECCION","NOMINAL","PAN","PCP","PES","PJ","PMC","PMOR","PNA","PPC","PPRO","PRC","PRD","PRI","PSDC","PSI","PT","PTSC","PUDC","PVEM","VALIDOS"
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,1,1,13,0,65,0,0,NA,0,7,0,NA,0,6,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,1,3,13,0,60,0,0,NA,1,8,3,NA,0,9,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,0,3,13,0,64,0,0,NA,0,7,0,NA,1,6,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,1,1,2,7,0,62,1,0,NA,0,6,0,NA,1,5,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,0,2,4,0,70,0,0,NA,0,6,1,NA,0,10,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,0,1,7,0,70,0,0,NA,1,6,0,NA,0,8,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,1,1,2,16,0,62,0,0,NA,2,7,0,NA,0,6,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,1,2,10,0,58,0,0,NA,0,7,2,NA,1,5,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,1,2,15,0,52,0,0,NA,0,2,0,NA,0,9,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,0,2,18,0,58,0,0,NA,0,8,0,NA,1,7,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,2,0,0,7,0,72,0,0,NA,0,5,2,NA,1,13,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,1,4,12,0,71,0,0,NA,1,4,2,NA,0,4,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,14,869,NA,0,5,7,9,0,68,0,0,NA,0,3,0,NA,0,3,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,870,NA,0,0,4,3,0,47,0,0,NA,0,4,0,NA,0,8,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,870,NA,0,0,2,7,0,47,0,0,NA,0,8,0,NA,0,8,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,871,NA,1,1,1,4,0,46,0,0,NA,0,2,1,NA,1,1,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,871,NA,1,1,1,3,0,58,0,0,NA,1,4,2,NA,0,0,NA,3,0,NA
"2017","gob",5,"coahuila",30,NA,15,872,NA,1,0,4,5,0,70,0,0,NA,1,5,1,NA,0,3,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,872,NA,1,0,3,11,0,74,0,0,NA,1,8,2,NA,1,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,873,NA,1,0,2,11,0,56,0,0,NA,0,9,2,NA,0,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,873,NA,1,0,6,5,0,34,0,0,NA,0,5,0,NA,0,2,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,874,NA,3,0,4,5,0,66,0,0,NA,1,5,1,NA,0,0,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,875,NA,2,1,1,5,0,63,0,0,NA,0,7,1,NA,0,2,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,876,NA,0,0,1,26,0,42,0,0,NA,0,6,3,NA,0,3,NA,1,1,NA
"2017","gob",5,"coahuila",30,NA,15,876,NA,2,1,0,23,0,36,0,0,NA,0,3,0,NA,0,2,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,13,877,NA,0,2,0,7,0,41,0,0,NA,0,2,1,NA,0,1,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,877,NA,0,0,0,1,0,29,1,0,NA,0,6,1,NA,0,0,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,878,NA,1,1,2,5,0,36,0,0,NA,0,6,2,NA,0,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,879,NA,1,3,1,3,0,75,0,0,NA,2,7,3,NA,0,3,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,880,NA,1,2,1,6,0,52,0,0,NA,2,6,0,NA,2,1,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,880,NA,0,0,0,22,0,58,0,0,NA,1,8,1,NA,1,2,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,881,NA,2,0,1,5,0,72,0,0,NA,0,4,0,NA,0,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,882,NA,0,0,0,1,0,29,0,0,NA,0,5,0,NA,0,1,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,882,NA,0,1,1,1,0,42,0,0,NA,1,4,0,NA,1,4,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,883,NA,0,1,17,7,0,55,0,0,NA,2,7,0,NA,0,7,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,13,883,NA,2,1,8,5,0,59,0,0,NA,0,7,1,NA,1,6,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,883,NA,1,1,9,11,0,72,0,0,NA,0,10,1,NA,2,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,884,NA,2,1,0,13,0,41,0,0,NA,1,4,0,NA,1,1,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,884,NA,0,1,6,8,0,69,0,0,NA,0,7,0,NA,0,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,885,NA,1,3,2,9,0,40,0,0,NA,0,4,1,NA,0,2,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,885,NA,1,0,0,15,0,32,0,0,NA,0,3,2,NA,1,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,886,NA,1,10,1,5,0,56,0,0,NA,1,8,2,NA,0,6,NA,2,1,NA
"2017","gob",5,"coahuila",30,NA,13,886,NA,1,1,3,11,0,80,0,0,NA,1,3,2,NA,1,7,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,13,887,NA,2,0,2,19,0,43,0,0,NA,0,7,1,NA,0,4,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,887,NA,0,0,4,12,0,33,0,0,NA,1,6,0,NA,1,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,888,NA,2,1,4,13,0,57,0,0,NA,2,6,2,NA,2,9,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,888,NA,0,0,4,11,0,66,0,0,NA,0,7,1,NA,1,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,889,NA,0,0,2,19,0,52,0,0,NA,0,3,3,NA,0,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,889,NA,0,2,1,18,0,53,0,0,NA,0,9,2,NA,2,6,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,890,NA,0,1,1,13,0,51,0,0,NA,0,6,1,NA,0,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,890,NA,0,3,2,5,0,56,0,0,NA,0,7,1,NA,0,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,891,NA,0,0,3,1,0,46,0,0,NA,0,5,0,NA,2,0,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,891,NA,1,0,1,2,0,54,0,0,NA,2,4,0,NA,0,1,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,892,NA,1,1,4,3,0,46,0,0,NA,0,13,0,NA,0,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,893,NA,1,0,1,4,0,33,0,0,NA,0,3,3,NA,0,0,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,893,NA,2,0,0,6,0,43,0,0,NA,0,12,0,NA,0,0,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,894,NA,1,2,1,4,0,51,1,0,NA,0,7,3,NA,0,1,NA,0,2,NA
"2017","gob",5,"coahuila",30,NA,13,895,NA,1,5,2,22,0,46,0,0,NA,0,8,1,NA,3,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,895,NA,0,5,1,23,0,37,0,0,NA,1,3,1,NA,1,1,NA,1,1,NA
"2017","gob",5,"coahuila",30,NA,15,896,NA,1,0,2,15,0,44,0,0,NA,0,6,3,NA,0,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,896,NA,3,0,1,11,0,42,0,0,NA,0,5,2,NA,0,10,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,897,NA,0,2,1,6,0,57,0,0,NA,0,8,1,NA,0,1,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,897,NA,4,2,2,2,0,68,0,0,NA,1,6,1,NA,0,6,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,898,NA,0,1,5,2,0,41,0,0,NA,1,1,1,NA,0,1,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,898,NA,0,0,4,2,0,39,0,0,NA,0,5,3,NA,0,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,899,NA,0,0,3,1,0,48,0,0,NA,0,2,1,NA,0,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,899,NA,2,1,1,2,0,30,0,0,NA,1,4,1,NA,0,3,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,900,NA,2,0,2,5,0,34,0,0,NA,0,7,1,NA,0,3,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,901,NA,1,0,1,1,0,67,0,0,NA,1,3,0,NA,1,8,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,902,NA,1,0,4,7,0,67,0,0,NA,0,8,0,NA,0,5,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,902,NA,1,0,2,2,0,61,0,0,NA,0,8,0,NA,2,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,903,NA,0,0,2,17,0,38,0,0,NA,0,5,1,NA,0,10,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,903,NA,0,2,2,11,0,55,0,0,NA,2,5,4,NA,1,7,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,904,NA,0,0,2,13,0,60,0,0,NA,0,5,1,NA,3,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,904,NA,0,0,4,7,0,65,0,0,NA,0,7,3,NA,0,5,NA,3,0,NA
"2017","gob",5,"coahuila",30,NA,15,904,NA,0,1,1,8,0,69,0,0,NA,1,10,3,NA,1,7,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,905,NA,1,0,0,13,0,79,0,0,NA,0,8,1,NA,0,6,NA,3,0,NA
"2017","gob",5,"coahuila",30,NA,15,905,NA,0,0,2,9,0,57,0,0,NA,2,6,0,NA,3,5,NA,0,1,NA
"2017","gob",5,"coahuila",30,NA,15,905,NA,0,0,3,9,0,72,0,0,NA,1,7,1,NA,1,6,NA,3,0,NA
"2017","gob",5,"coahuila",30,NA,15,905,NA,0,1,3,4,0,50,0,0,NA,0,13,0,NA,1,8,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,905,NA,0,0,0,4,0,61,0,0,NA,2,12,1,NA,2,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,905,NA,0,0,2,8,0,58,0,0,NA,1,4,2,NA,1,5,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,905,NA,1,1,1,6,0,101,0,0,NA,0,11,1,NA,0,9,NA,1,1,NA
"2017","gob",5,"coahuila",30,NA,15,905,NA,3,0,1,7,0,50,0,0,NA,2,4,3,NA,2,8,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,905,NA,1,0,1,7,0,70,0,0,NA,1,7,0,NA,1,6,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,906,NA,1,1,2,9,0,70,0,0,NA,0,12,1,NA,1,3,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,906,NA,1,2,2,7,0,61,0,0,NA,0,7,1,NA,0,10,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,906,NA,1,1,0,11,0,66,0,0,NA,4,3,4,NA,0,5,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,0,7,3,15,0,41,0,0,NA,1,2,0,NA,1,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,3,4,14,0,51,0,0,NA,2,3,4,NA,4,4,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,4,2,4,12,0,66,0,0,NA,0,4,3,NA,1,1,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,2,2,7,0,53,0,0,NA,0,1,1,NA,0,2,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,0,3,1,17,0,48,0,0,NA,1,5,1,NA,0,4,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,0,7,9,0,37,0,0,NA,0,6,1,NA,0,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,4,2,4,11,0,46,0,0,NA,0,6,4,NA,1,1,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,0,0,3,15,0,41,0,0,NA,2,5,1,NA,0,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,0,3,2,12,0,48,0,0,NA,1,4,6,NA,2,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,4,6,11,0,36,0,0,NA,1,4,3,NA,0,7,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,4,5,8,0,41,0,0,NA,1,6,4,NA,2,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,0,1,3,6,0,53,0,0,NA,0,2,3,NA,3,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,1,6,15,0,41,0,0,NA,1,4,0,NA,0,4,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,3,0,20,0,48,0,0,NA,0,5,1,NA,0,4,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,1,8,9,0,51,0,0,NA,0,5,3,NA,1,0,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,4,3,18,0,68,0,0,NA,0,6,1,NA,0,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,1,2,6,8,0,43,0,0,NA,0,6,2,NA,0,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,0,2,2,18,0,32,0,0,NA,0,6,1,NA,0,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,907,NA,0,4,3,17,0,43,0,0,NA,0,5,1,NA,3,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,908,NA,1,7,3,32,0,44,0,0,NA,7,2,3,NA,1,5,NA,0,1,NA
"2017","gob",5,"coahuila",30,NA,15,908,NA,0,1,2,31,0,44,0,0,NA,0,6,1,NA,0,2,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,908,NA,0,4,6,28,0,36,0,0,NA,0,7,2,NA,0,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,908,NA,1,4,3,30,0,44,0,0,NA,1,3,4,NA,2,9,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,909,NA,2,13,8,15,0,64,0,0,NA,0,9,2,NA,0,1,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,909,NA,0,8,8,15,0,64,0,0,NA,1,4,3,NA,1,10,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,909,NA,0,10,8,15,0,75,0,0,NA,1,1,0,NA,3,6,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,910,NA,0,0,2,4,0,34,0,0,NA,1,1,0,NA,0,1,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,910,NA,0,0,3,0,0,36,0,0,NA,0,6,3,NA,2,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,911,NA,1,1,1,2,0,42,0,0,NA,0,4,1,NA,0,3,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,911,NA,2,1,0,8,0,56,0,0,NA,0,5,0,NA,0,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,912,NA,2,2,1,7,0,54,0,0,NA,2,0,1,NA,0,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,912,NA,0,0,2,7,0,43,0,2,NA,0,2,3,NA,0,2,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,913,NA,0,1,1,2,0,52,0,0,NA,1,4,0,NA,0,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,913,NA,3,1,2,2,0,48,0,0,NA,1,6,2,NA,1,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,914,NA,5,2,1,4,0,56,0,0,NA,1,4,0,NA,1,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,914,NA,5,1,5,0,0,55,0,0,NA,1,9,4,NA,1,6,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,915,NA,0,0,2,3,0,39,0,0,NA,0,9,2,NA,0,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,915,NA,0,0,3,10,0,37,0,0,NA,0,9,0,NA,0,0,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,916,NA,3,2,0,2,0,67,0,0,NA,1,5,2,NA,0,7,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,13,917,NA,0,2,4,8,0,67,0,0,NA,1,5,2,NA,0,2,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,918,NA,0,0,0,2,0,54,0,0,NA,1,2,1,NA,0,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,918,NA,0,0,0,1,0,56,0,0,NA,1,2,3,NA,1,6,NA,3,0,NA
"2017","gob",5,"coahuila",30,NA,13,919,NA,0,0,2,1,0,47,0,0,NA,0,2,1,NA,3,1,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,919,NA,0,0,5,1,0,50,0,0,NA,0,4,1,NA,2,0,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,920,NA,0,0,0,3,0,39,0,0,NA,0,5,0,NA,0,3,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,920,NA,0,1,1,4,0,52,0,0,NA,0,6,0,NA,0,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,921,NA,1,1,1,13,0,56,1,0,NA,0,3,2,NA,0,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,921,NA,0,3,2,14,0,74,0,0,NA,1,4,2,NA,1,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,922,NA,0,1,1,13,0,61,0,0,NA,0,5,2,NA,1,3,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,922,NA,0,3,8,11,0,63,0,0,NA,2,10,1,NA,0,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,923,NA,0,1,3,28,0,40,0,0,NA,0,5,2,NA,1,8,NA,0,1,NA
"2017","gob",5,"coahuila",30,NA,13,923,NA,0,1,1,14,0,37,0,0,NA,1,5,1,NA,2,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,16,924,NA,0,2,4,4,0,32,0,0,NA,0,5,0,NA,0,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,16,924,NA,1,5,0,3,0,29,0,0,NA,0,3,0,NA,0,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,925,NA,0,2,2,4,0,43,0,0,NA,2,12,1,NA,1,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,13,925,NA,0,0,0,3,0,39,0,0,NA,0,6,0,NA,1,8,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,16,926,NA,0,1,9,1,0,46,0,0,NA,0,16,0,NA,2,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,16,926,NA,0,3,5,4,0,43,0,0,NA,0,12,0,NA,1,6,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,16,927,NA,1,18,9,9,0,33,0,0,NA,2,4,3,NA,0,7,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,16,927,NA,0,13,10,9,0,45,0,0,NA,0,7,0,NA,1,7,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,16,928,NA,35,6,2,2,0,33,0,0,NA,1,6,0,NA,0,8,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,16,928,NA,0,5,4,3,0,34,0,0,NA,1,6,1,NA,2,7,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,16,929,NA,0,3,3,5,0,40,0,0,NA,1,3,1,NA,0,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,16,929,NA,2,0,0,5,0,34,0,0,NA,0,4,2,NA,0,7,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,16,929,NA,0,0,2,6,0,26,0,0,NA,0,3,1,NA,0,7,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,16,930,NA,1,2,0,7,0,69,0,0,NA,0,7,0,NA,0,7,NA,0,1,NA
"2017","gob",5,"coahuila",30,NA,16,930,NA,2,3,5,6,0,64,1,0,NA,3,9,4,NA,1,5,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,16,930,NA,1,3,5,5,0,72,0,0,NA,1,9,2,NA,1,8,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,16,931,NA,1,2,0,4,0,55,0,0,NA,0,3,0,NA,0,8,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,16,931,NA,0,1,3,4,0,45,1,0,NA,0,4,1,NA,0,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,16,932,NA,1,1,2,8,0,43,0,0,NA,1,3,2,NA,0,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,16,932,NA,1,1,0,5,0,45,0,0,NA,0,8,2,NA,0,3,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,13,933,NA,0,1,3,3,0,55,0,0,NA,1,11,0,NA,0,2,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,13,933,NA,0,0,1,4,0,59,0,0,NA,0,10,3,NA,0,7,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,934,NA,2,1,0,1,0,31,0,0,NA,0,4,0,NA,0,5,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,934,NA,1,0,1,1,0,47,0,0,NA,1,3,3,NA,1,3,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,935,NA,1,2,2,5,0,44,0,0,NA,0,3,2,NA,0,4,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,935,NA,1,0,2,6,0,42,0,0,NA,1,2,2,NA,2,4,NA,0,1,NA
"2017","gob",5,"coahuila",30,NA,15,936,NA,4,0,2,9,0,58,0,0,NA,0,6,1,NA,1,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,936,NA,1,1,1,7,0,60,0,0,NA,1,6,0,NA,0,7,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,936,NA,0,0,3,6,0,56,0,0,NA,0,8,3,NA,1,4,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,937,NA,0,0,2,4,0,57,0,0,NA,0,5,3,NA,3,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,937,NA,3,0,1,5,0,51,0,0,NA,1,6,0,NA,1,2,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,938,NA,2,0,2,7,0,27,0,0,NA,1,4,0,NA,0,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,938,NA,0,0,3,2,0,44,0,0,NA,0,9,1,NA,3,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,938,NA,0,0,2,8,0,42,0,0,NA,0,5,0,NA,2,6,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,939,NA,1,0,0,5,0,54,0,0,NA,0,11,2,NA,0,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,939,NA,0,0,0,4,0,51,0,0,NA,0,5,0,NA,0,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,940,NA,3,0,5,7,0,46,0,0,NA,0,6,1,NA,0,2,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,940,NA,1,0,3,5,0,44,0,0,NA,1,5,4,NA,1,1,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,941,NA,1,0,2,10,0,56,0,0,NA,0,1,0,NA,1,4,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,941,NA,1,1,4,8,0,50,0,0,NA,0,7,1,NA,2,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,942,NA,0,0,1,6,0,44,0,0,NA,0,2,2,NA,0,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,942,NA,1,2,2,4,0,52,0,0,NA,0,3,1,NA,1,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,1,3,4,27,0,83,0,0,NA,1,2,1,NA,2,7,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,0,1,4,20,0,63,0,0,NA,1,6,1,NA,0,2,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,0,1,1,33,0,64,0,0,NA,0,4,0,NA,0,3,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,0,0,2,33,0,58,0,0,NA,1,9,5,NA,1,8,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,1,1,2,28,0,60,1,0,NA,1,8,4,NA,2,4,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,0,1,3,26,0,88,0,0,NA,0,2,3,NA,2,8,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,1,5,3,29,0,62,0,0,NA,0,6,2,NA,0,7,NA,0,1,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,0,1,4,37,0,79,0,0,NA,0,8,0,NA,0,4,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,0,0,5,29,0,85,0,0,NA,0,5,3,NA,0,5,NA,2,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,0,1,3,29,0,77,0,0,NA,1,8,1,NA,2,7,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,0,3,3,23,0,60,2,0,NA,0,10,4,NA,1,3,NA,1,0,NA
"2017","gob",5,"coahuila",30,NA,15,943,NA,0,3,2,20,0,69,0,0,NA,1,4,3,NA,1,8,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,944,NA,0,2,1,26,0,22,0,0,NA,1,1,0,NA,0,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,944,NA,0,0,3,28,0,18,0,0,NA,0,2,0,NA,1,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,945,NA,0,0,7,29,0,38,0,0,NA,1,1,2,NA,0,3,NA,1,1,NA
"2017","gob",5,"coahuila",30,NA,15,945,NA,0,0,4,26,0,32,0,0,NA,0,3,1,NA,2,5,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,946,NA,0,8,3,29,0,37,0,0,NA,0,3,1,NA,1,3,NA,0,0,NA
"2017","gob",5,"coahuila",30,NA,15,946,NA,0,4,2,22,0,38,0,0,NA,1,5,3,NA,1,5,NA,0,0,NA
