SECCION,GANADOR,CODIGO_ESTADO,MUN_IFE,MUN_INEGI,TOTAL,HOMBRES,MUJERES,HIJOS,ENTIDAD_NAC,ENTIDAD_INM,ENTIDAD_MIG,LIMITACION,ANALFABETISMO,EDUCACION_AV,PEA,NO_SERV_SALUD,MATRIMONIOS,HOGARES,HOGARES_JEFA,HOGARES_POB,AUTO
149,CPRI,5,9,9,321,55.14018692,44.85981308,2.92,85.98130841,95.42253521,4.577464789,4.049844237,9.223300971,11.22994652,31.46417445,21.80685358,61.30434783,85,5.882352941,377.6470588,49.41176471
150,CPRI,5,9,9,551,51.17967332,48.82032668,2.82,86.75136116,93.13131313,4.848484848,10.8892922,9.56284153,6.547619048,32.12341198,16.15245009,59.55334988,152,15.13157895,362.5,38.81578947
151,CPRI,5,9,9,169,54.43786982,45.56213018,3,86.98224852,92.90322581,5.806451613,4.733727811,9.6,14.9122807,31.95266272,28.40236686,59.55882353,46,13.04347826,367.3913043,26.08695652
152,CPRI,5,9,9,883,51.64212911,48.35787089,2.64,89.69422424,92.6980198,6.559405941,5.209513024,7.729468599,10.25179856,35.44733862,25.93431484,57.22713864,243,23.45679012,363.3744856,31.27572016
153,CPRI,5,9,9,31,51.61290323,48.38709677,2.63,64.51612903,76,24,3.225806452,0,13.33333333,22.58064516,38.70967742,77.77777778,7,14.28571429,442.8571429,28.57142857
154,CPRI,5,9,9,1009,51.13974232,48.86025768,2.69,86.81863231,94.97767857,4.799107143,6.739345887,11.78294574,9.966216216,33.79583746,11.00099108,62.58890469,246,14.22764228,410.1626016,45.93495935
155,CPRI,5,9,9,661,49.01664145,50.98335855,2.74,89.5612708,95.11784512,3.872053872,7.715582451,9.601873536,13.29923274,31.16490166,21.48260212,62.89308176,168,15.47619048,393.452381,45.23809524
156,CPRI,5,9,9,652,49.69325153,50.30674847,2.28,90.33742331,95.62289562,4.377104377,5.061349693,7.051282051,18.75,38.34355828,17.79141104,57.98816568,173,13.29479769,376.8786127,39.30635838
157,CPRI,5,9,9,1174,51.10732538,48.89267462,2.75,90.45996593,94.19475655,5.43071161,6.473594549,7.057416268,18.54304636,35.77512777,16.95059625,56.26373626,286,13.28671329,410.4895105,36.36363636
158,CPRI,5,9,9,816,50.12254902,49.87745098,3.02,92.03431373,95.87345254,3.438789546,6.495098039,6.909090909,17.1875,34.31372549,27.69607843,61.17647059,215,18.60465116,379.5348837,40.93023256
159,CPRI,5,9,9,1296,49.69135802,50.30864198,2.6,91.58950617,95.37671233,4.195205479,6.172839506,6.61345496,13.74045802,33.10185185,21.45061728,61.13989637,319,15.04702194,406.2695925,45.14106583
160,CPRI,5,9,9,633,51.18483412,48.81516588,2.84,89.25750395,96.12676056,3.873239437,5.687203791,9.647058824,12.79373368,33.33333333,13.58609795,57.90598291,158,17.72151899,400.6329114,30.37974684
161,CPRI,5,9,9,1164,51.11683849,48.88316151,2.84,90.37800687,96.66348904,2.192564347,5.927835052,3.731343284,13.52074967,37.45704467,18.90034364,59.40706956,296,14.18918919,393.2432432,33.10810811
162,CPRI,5,9,9,1872,50.10683761,49.89316239,2.69,90.17094017,93.88954172,4.230317274,9.241452991,5.476369092,25.81433225,36.21794872,16.13247863,58.08466343,491,21.5885947,381.2627291,37.88187373
163,CPRI,5,9,9,941,48.77789586,51.22210414,2.71,91.07332625,96.48711944,3.161592506,6.269925611,5.279034691,20.43551089,32.62486716,10.83953241,62.72600834,227,13.21585903,414.5374449,32.59911894
164,CPRI,5,9,9,464,50.86206897,49.13793103,3.17,89.65517241,96.69030733,3.309692671,7.974137931,6.832298137,10.66666667,35.77586207,23.06034483,62.46418338,131,18.32061069,354.1984733,41.98473282
165,CPRI,5,9,9,1060,49.43396226,50.56603774,3.04,84.62264151,88.72497366,9.589041096,8.301886792,6.216216216,22.23816356,31.79245283,27.0754717,65.29338327,258,20.54263566,410.8527132,46.89922481
166,CPRI,5,9,9,1656,50.60386473,49.39613527,2.93,88.88888889,96.1670089,2.258726899,5.555555556,7.00280112,15.53299492,31.5821256,27.7173913,62.16216216,390,14.61538462,423.8461538,36.15384615
167,CPAN,5,9,9,435,51.49425287,48.50574713,2.98,87.81609195,92.1319797,7.360406091,2.75862069,3.65448505,18.90909091,29.88505747,20.68965517,54.81927711,119,19.32773109,365.5462185,42.01680672
168,CPRI,5,9,9,1578,50.19011407,49.80988593,2.58,88.1495564,95.66736548,2.795248078,6.273764259,3.038427167,33.88510224,33.39670469,26.36248416,58.25874695,386,16.83937824,405.6994819,44.81865285
169,CPRI,5,9,9,1978,50,50,2.63,86.60262892,95.73170732,3.436807095,4.85338726,4.785020804,31.53084539,35.74317492,25.37917088,54.78927203,492,18.90243902,400.203252,42.27642276
170,CPRI,5,9,9,708,49.85875706,50.14124294,2.56,84.3220339,94.24572317,4.354587869,7.062146893,5.058365759,25.42372881,34.88700565,12.85310734,57.78175313,188,19.14893617,375,40.95744681
171,CPRI,5,9,9,2765,50.45207957,49.54792043,2.69,91.75406872,95.26294661,4.45604175,5.244122966,6.800210859,20.37361354,33.52622061,24.66546112,58.6998088,665,15.03759398,415.7894737,34.43609023
172,CPRI,5,9,9,35,62.85714286,37.14285714,2.17,88.57142857,96.96969697,3.03030303,5.714285714,16.66666667,25,57.14285714,42.85714286,30.3030303,14,0,250,21.42857143
173,CPRI,5,10,10,5509,49.99092394,50.00907606,2.28,90.17970594,97.01125896,1.207778915,4.519876566,3.320631464,31.09646495,40.02541296,20.65710655,60.23709558,1407,17.27078891,390.9026297,54.72636816
174,CPRI,5,10,10,4790,48.95615866,51.04384134,2.01,91.73277662,96.99052133,1.682464455,5.135699374,0.495662949,43.75424304,42.67223382,17.18162839,59.32107496,1196,18.22742475,396.9063545,62.54180602
175,CPRI,5,10,10,4684,50.10674637,49.89325363,2.16,92.59180188,97.87747226,1.205981669,3.031596926,2.118503807,31.82667165,38.17250213,18.85140905,63.45284724,1133,13.239188,412.6213592,57.36981465
176,CPRI,5,10,10,2353,50.74373141,49.25626859,2.27,89.71525712,97.58064516,1.328273245,5.864853379,1.876513317,40.37308461,38.33404165,17.12707182,59.6855699,609,18.3908046,383.4154351,70.27914614
177,CPRI,5,10,10,2150,50.04651163,49.95348837,2.53,90.27906977,97.80388151,0.817160368,5.813953488,2.190721649,37.97202797,38.3255814,16,57.40072202,566,22.79151943,379.3286219,61.13074205
178,CPRI,5,10,10,1969,49.82224479,50.17775521,2.36,90.5027933,98.28669332,0.913763564,3.707465719,1.546391753,33.88756928,37.93803961,13.20467242,59.79381443,486,19.13580247,405.1440329,61.11111111
179,CPRI,5,10,10,1619,49.0426189,50.9573811,2.42,91.04385423,97.40967962,2.249488753,5.003088326,2.921535893,39.76660682,34.77455219,13.40333539,56.29397967,453,19.20529801,356.7328918,59.38189845
180,CPRI,5,10,10,1779,49.85947161,50.14052839,2.51,91.11860596,97.87897692,1.310043668,2.922990444,2.779984114,35.03019845,37.49297358,19.05564924,52.49266862,472,23.09322034,375,49.78813559
181,CPRI,5,10,10,1284,51.63551402,48.36448598,1.99,91.97819315,97.89842382,0.788091068,5.451713396,0.993377483,49.75609756,44.31464174,18.53582555,59.42915392,328,17.98780488,390.5487805,65.85365854
182,CPAN,5,10,10,1245,48.91566265,51.08433735,2.34,92.20883534,98.13333333,1.511111111,3.614457831,2.348993289,33.97358944,35.90361446,13.73493976,57.98146241,360,22.5,345,54.44444444
183,CPRI,5,10,10,1450,49.5862069,50.4137931,2.3,91.24137931,98.48484848,0.53030303,2.896551724,1.750972763,33.75796178,37.10344828,14.75862069,59.23282783,371,17.78975741,390.8355795,57.95148248
184,CPRI,5,10,10,1665,50.99099099,49.00900901,2.29,91.17117117,98.26666667,1,4.924924925,1.702508961,32.05128205,35.01501502,11.89189189,60.22635408,403,11.1662531,413.1513648,58.56079404
185,CPAN,5,10,10,1942,49.53656025,50.46343975,2.42,93.71781668,98.15774324,1.093839954,9.114315139,1.835535977,37.42088608,37.33264676,11.99794027,58.45839018,518,20.46332046,370.2702703,60.23166023
186,CPAN,5,10,10,1047,45.08118434,54.91881566,2.21,88.252149,93.77593361,4.771784232,8.213944604,0.618046972,52.05843293,40.11461318,18.2425979,51.68800931,315,33.33333333,329.5238095,59.68253968
187,CPAN,5,10,10,1868,49.08993576,50.91006424,2.29,87.90149893,95.20383693,2.93764988,6.959314775,0.828313253,51.29032258,40.09635974,11.83083512,57.3025856,513,22.80701754,359.454191,65.6920078
188,CPRI,5,10,10,1317,49.65831435,50.34168565,2.26,89.3697798,95.72368421,2.796052632,6.150341686,1.082677165,60.95041322,42.90053151,14.42672741,57.12954334,396,22.97979798,330.3030303,74.49494949
189,CPRI,5,10,10,1205,50.87136929,49.12863071,2.25,95.3526971,98.32402235,0.837988827,5.228215768,1.96801968,30.2739726,36.68049793,16.68049793,61.33032694,299,13.37792642,402.006689,58.52842809
190,CPRI,5,10,10,1054,50.37950664,49.62049336,2.58,93.0740038,98.86480908,0.206398349,11.29032258,1.485148515,37.07124011,33.77609108,14.32637571,52.15869312,302,25.82781457,346.0264901,54.30463576
191,CPRI,5,10,10,2603,50.3649635,49.6350365,2.04,94.27583557,97.65115268,0.608960418,2.458701498,1.877649909,26.46258503,37.22627737,18.78601614,64.37908497,628,10.03184713,413.0573248,61.78343949
192,CPRI,5,10,10,2123,50.02355158,49.97644842,2.52,94.11210551,98.27405858,0.209205021,4.898728215,4.245283019,24.92753623,36.2223269,16.81582666,61.70080695,560,16.60714286,379.1071429,55
193,CPRI,5,10,10,1897,48.07590933,51.92409067,2.42,94.6758039,99.47491249,0.291715286,3.637322088,2.332361516,28.68277475,37.32208751,15.07643648,57.60273973,504,25,375.1984127,52.38095238
194,CPRI,5,10,10,754,48.67374005,51.32625995,2.2,91.90981432,96.41319943,3.012912482,8.75331565,0.51457976,56.78119349,37.5331565,12.20159151,53.95799677,216,21.75925926,343.0555556,68.98148148
195,CPAN,5,10,10,1329,48.83370956,51.16629044,2.49,88.63807374,94.6192053,2.152317881,6.320541761,0.884955752,52.64270613,40.85778781,19.26260346,53.93996248,380,25.78947368,342.6315789,65
196,CPRI,5,10,10,967,49.32781799,50.67218201,2.55,92.14064116,98.74572406,0.228050171,7.238883144,3.10391363,42.73381295,37.53877973,14.27094105,58.02310655,270,22.59259259,358.1481481,61.48148148
197,CPRI,5,10,10,1375,49.81818182,50.18181818,2.25,92.72727273,97.01960784,2.117647059,8.654545455,1.523809524,46.07645875,38.54545455,14.98181818,54.14808207,407,23.83292383,337.1007371,63.63636364
198,CPRI,5,10,10,2147,50.16301816,49.83698184,2.3,93.38612017,98.23834197,0.310880829,2.841173731,2.985074627,25.65055762,35.91057289,16.5812762,62.22084367,544,18.01470588,392.4632353,54.96323529
199,CPRI,5,10,10,1735,50.95100865,49.04899135,2.43,92.27665706,96.35907094,1.255492781,5.187319885,3.10318076,33.02364865,39.36599424,16.48414986,53.40086831,449,22.93986637,384.4097996,56.5701559
200,CPRI,5,10,10,1916,49.94780793,50.05219207,2.69,92.84968685,98.42473746,0.583430572,4.384133612,1.861504095,35.78352181,38.15240084,17.64091858,58.11088296,485,18.35051546,391.9587629,56.49484536
201,CPRI,5,10,10,963,52.54413292,47.45586708,2.58,93.7694704,97.84580499,1.247165533,7.165109034,2.679830748,42.09748892,36.96780893,16.19937695,56.08465608,263,15.58935361,362.7376426,65.77946768
202,CPRI,5,10,10,1482,48.04318489,51.95681511,2.61,93.04993252,98.66863905,0.295857988,5.128205128,2.634054563,24.81977343,37.71929825,20.37786775,56.91906005,354,18.36158192,418.6440678,56.49717514
203,CPRI,5,10,10,1562,50.32010243,49.67989757,2.56,93.21382843,98.71428571,0.285714286,5.185659411,1.373626374,31.34920635,37.70806658,17.34955186,57.32323232,401,20.94763092,389.5261845,51.37157107
204,CPRI,5,10,10,1589,50.84959094,49.15040906,2.86,93.64380113,98.53963839,0.764951321,6.482064191,2.854594112,24.26900585,38.32599119,13.90811831,57.69547325,414,21.01449275,383.8164251,52.89855072
205,CPRI,5,10,10,857,51.80863477,48.19136523,2.86,91.59859977,99.23175416,0.512163892,4.434072345,5.042016807,21.11111111,36.98949825,23.68728121,54.67075038,190,18.94736842,451.0526316,56.31578947
206,CPRI,5,10,10,1658,50.84439083,49.15560917,2.61,91.37515078,99.05341447,0.270453009,3.075995175,3.141361257,25.41062802,40.34981906,18.21471653,58.37359098,400,15.25,413.75,56.5
207,CPRI,5,10,10,1777,50.14068655,49.85931345,2.4,92.12155318,97.76674938,1.11662531,3.432751829,2.209944751,26.46551724,41.24929657,17.78277997,59.2809978,416,19.23076923,426.4423077,59.13461538
208,CPRI,5,10,10,1904,50.84033613,49.15966387,2.56,92.96218487,98.29912023,0.234604106,4.096638655,3.432835821,24.06807131,38.28781513,17.4894958,59.58762887,457,12.03501094,414.6608315,54.04814004
209,CPRI,5,10,10,2075,49.63855422,50.36144578,2.38,91.56626506,98.86547812,0.594273366,3.903614458,4.403409091,28.57142857,39.80722892,16.81927711,60.80992815,495,14.34343434,418.5858586,56.56565657
210,CPRI,5,10,10,1911,50.60177917,49.39822083,2.45,92.46467818,98.48130841,0.817757009,7.587650445,3.860711582,21.07883817,37.99058085,16.16954474,62.01822004,466,14.80686695,410.0858369,57.72532189
211,CPRI,5,10,10,2081,49.39932725,50.60067275,2.43,97.64536281,98.94403379,0.475184794,6.295050457,2.38410596,31.99708455,38.92359443,13.69533878,59.42295887,552,15.94202899,376.9927536,62.86231884
212,CPRI,5,10,10,1359,51.58204562,48.41795438,2.36,98.89624724,99.43457189,0,2.796173657,2.398331595,30.09049774,35.09933775,8.388520971,59.21305182,341,11.73020528,397.6539589,56.30498534
213,CPRI,5,10,10,417,54.67625899,45.32374101,3.19,92.8057554,98.65591398,1.075268817,9.112709832,5.166051661,9.881422925,36.69064748,25.41966427,68.01346801,118,11.01694915,345.7627119,58.47457627
214,CPRI,5,11,11,1992,49.64859438,50.35140562,2.59,94.97991968,99.20993228,0.39503386,5.421686747,5.618830676,22.13868003,33.83534137,21.78714859,60.51175657,514,18.09338521,387.5486381,51.3618677
215,CPRI,5,11,11,1102,50.81669691,49.18330309,2.89,93.64791289,96.7413442,2.749490835,7.441016334,6.52446675,25.13736264,38.38475499,25.49909256,57.19298246,287,20.90592334,380.4878049,47.03832753
216,CPAN,5,11,11,1473,49.55872369,50.44127631,2.67,96.19823489,98.20089955,0.974512744,11.13374067,4.527938343,34.30420712,38.76442634,19.89137814,57.11759505,361,19.94459834,408.033241,59.5567867
217,CPAN,5,11,11,753,52.05843293,47.94156707,3.59,96.14873838,99.11764706,0.441176471,6.108897742,9.310986965,7.216494845,33.33333333,61.22177955,61.63194444,208,13.46153846,362.0192308,25.96153846
218,CPRI,5,11,11,664,55.72289157,44.27710843,3.44,93.8253012,98.83333333,0.666666667,10.84337349,7.883817427,6.711409396,38.10240964,18.52409639,62.20930233,182,12.63736264,363.1868132,35.71428571
220,CPRI,5,11,11,493,57.60649087,42.39350913,4.05,85.39553753,95.20697168,4.139433551,18.45841785,14.20911528,5.621301775,35.4969574,30.22312373,55.3030303,133,8.270676692,370.6766917,18.79699248
221,CPRI,5,11,11,177,51.97740113,48.02259887,2.85,90.39548023,99.33774834,0,9.604519774,11.71171171,1.98019802,32.20338983,18.07909605,52.8,46,28.26086957,384.7826087,34.7826087
222,CPAN,5,11,11,626,51.59744409,48.40255591,2.8,95.20766773,96.68411867,1.919720768,12.93929712,7.882882883,6.5,35.30351438,29.55271565,51.86721992,169,16.56804734,368.6390533,43.19526627
223,CPRI,5,11,11,617,50.89141005,49.10858995,3.41,96.59643436,98.57142857,0.892857143,13.93841167,12.64108352,8.958837772,38.73581848,17.99027553,62.73291925,172,9.302325581,358.7209302,40.11627907
225,CPAN,5,11,11,612,56.04575163,43.95424837,3.78,93.46405229,97.14285714,2.321428571,7.843137255,7.87037037,8.040201005,36.4379085,33.16993464,55.2238806,159,11.94968553,384.9056604,30.81761006
226,CPRI,5,11,11,396,51.76767677,48.23232323,3.19,96.46464646,99.1643454,0.835654596,17.17171717,5.208333333,7.224334601,37.37373737,45.45454545,63.39869281,107,5.607476636,370.0934579,37.38317757
227,CPRI,5,11,11,565,54.15929204,45.84070796,3.46,97.34513274,99.41747573,0.582524272,12.38938053,7.932692308,5.511811024,37.69911504,43.36283186,62.66375546,160,9.375,353.125,27.5
228,CPRI,5,11,11,390,50,50,3.24,98.97435897,99.4269341,0,10.76923077,8.058608059,8.171206226,35.64102564,12.30769231,61.56462585,103,12.62135922,378.6407767,27.18446602
229,CPRI,5,11,11,460,52.39130435,47.60869565,3.01,95.43478261,98.52579853,0.982800983,9.565217391,5.806451613,3.125,35.2173913,16.52173913,66.46341463,126,10.31746032,362.6984127,40.47619048
230,CPRI,5,11,11,339,48.96755162,51.03244838,2.66,98.820059,99.35897436,0,3.539823009,9.787234043,8.018867925,29.49852507,20.64896755,57.25490196,84,10.71428571,403.5714286,39.28571429
231,CPRI,5,11,11,811,54.99383477,45.00616523,3.53,96.05425401,98.68938401,1.31061599,12.45376079,13.71900826,4.197080292,38.10110974,28.60665845,53.19465082,217,11.05990783,373.7327189,29.49308756
233,CPAN,5,12,12,564,54.96453901,45.03546099,2.79,82.80141844,90.54325956,6.036217304,8.510638298,5.141388175,16.29834254,37.94326241,19.68085106,61.44578313,164,18.90243902,336.5853659,67.07317073
234,CPRI,5,12,12,526,51.71102662,48.28897338,2.59,72.05323194,95.16129032,2.534562212,8.935361217,7.492795389,16.61341853,32.12927757,33.84030418,52.75590551,134,16.41791045,347.761194,68.65671642
235,CPRI,5,12,12,279,56.27240143,43.72759857,3.38,88.88888889,96.88715953,1.167315175,9.318996416,7.407407407,12.06896552,36.20071685,39.06810036,60,84,10.71428571,332.1428571,60.71428571
236,CPRI,5,12,12,345,52.17391304,47.82608696,3.63,93.04347826,96.36963696,0,8.115942029,10.21276596,8.256880734,31.30434783,14.7826087,66.53386454,94,12.76595745,351.0638298,70.21276596
237,CPRI,5,12,12,361,51.80055402,48.19944598,2.92,86.70360111,97.92387543,0.346020761,7.202216066,11.00917431,7.614213198,26.03878116,26.86980609,59.67078189,90,8.888888889,354.4444444,73.33333333
238,CPRI,5,13,13,1127,53.50488021,46.49511979,2.77,35.31499556,92.10206561,7.047387606,10.20408163,4.874213836,18.38487973,31.49955634,43.30079858,64.13994169,260,12.69230769,364.2307692,66.92307692
239,CPRI,5,13,13,735,48.97959184,51.02040816,2.58,34.69387755,88.26366559,10.77170418,9.25170068,8.428246014,18.79699248,31.70068027,46.53061224,60.36960986,181,32.59668508,399.4475138,65.74585635
240,CPRI,5,14,14,295,48.81355932,51.18644068,2.35,80.33898305,92.91044776,1.865671642,6.101694915,3.301886792,21.71717172,38.30508475,42.71186441,53.19148936,93,27.95698925,313.9784946,63.44086022
241,CPRI,5,14,14,692,50.43352601,49.56647399,2.6,85.26011561,95.46191248,3.079416532,5.202312139,4.356846473,19.71830986,36.41618497,33.95953757,53.75722543,192,22.91666667,358.8541667,60.9375
242,CPRI,5,14,14,1356,51.10619469,48.89380531,2.83,90.48672566,99.19224556,0,4.572271386,4.461371055,6.362545018,33.33333333,26.99115044,60.6330366,370,17.2972973,364.0540541,64.05405405
243,CPRI,5,14,14,1393,51.75879397,48.24120603,2.76,87.29361091,93.90340459,2.216943785,6.030150754,2.947154472,10.82589286,31.87365398,23.61809045,61.05860113,348,14.36781609,379.8850575,64.94252874
244,CPRI,5,14,14,860,52.3255814,47.6744186,2.89,93.37209302,96.46133683,0.131061599,6.860465116,7.475083056,8.318264014,32.90697674,20.23255814,60.45454545,227,20.70484581,373.5682819,66.51982379
245,CPRI,5,14,14,1928,50.05186722,49.94813278,2.61,88.5373444,96.12940497,0.519930676,5.031120332,5.187969925,14.23757372,35.4253112,28.78630705,58.96032832,510,19.41176471,375.0980392,65.49019608
246,CPRI,5,14,14,1515,49.9009901,50.0990099,2.74,89.04290429,96.92532943,0.439238653,7.392739274,3.901046622,16.33298209,32.14521452,29.7029703,59.07099036,397,23.4256927,377.8337531,59.19395466
247,CPRI,5,14,14,78,55.12820513,44.87179487,2.37,76.92307692,93.05555556,1.388888889,7.692307692,11.86440678,21.81818182,43.58974359,43.58974359,65.57377049,25,4,312,76
248,CPRI,5,14,14,404,51.98019802,48.01980198,2.83,91.08910891,95.82172702,0.278551532,4.455445545,8.303249097,7.843137255,33.41584158,27.47524752,61.71617162,122,16.39344262,326.2295082,61.47540984
249,CPAN,5,14,14,767,50.97783572,49.02216428,2.78,95.82790091,98.1294964,0,10.82138201,3.383458647,6.896551724,34.94132986,9.517601043,63.01369863,202,13.86138614,378.2178218,54.95049505
250,CPRI,5,15,15,605,51.07438017,48.92561983,2.78,92.56198347,94.23423423,0,12.72727273,1.62412993,20.81218274,31.90082645,27.9338843,59.08141962,175,15.42857143,345.7142857,66.28571429
251,CPAN,5,15,15,308,48.37662338,51.62337662,2.41,88.63636364,90.80882353,1.838235294,10.06493506,5.741626794,17.93478261,35.06493506,30.51948052,58.77192982,81,20.98765432,380.2469136,67.90123457
252,CPRI,5,15,15,414,53.62318841,46.37681159,2.61,84.29951691,93.73297003,2.997275204,8.45410628,0.993377483,14.70588235,39.37198068,39.37198068,60.06097561,119,16.80672269,342.8571429,75.6302521
254,CPRI,5,15,15,181,54.6961326,45.3038674,3.03,64.08839779,92.77108434,6.024096386,9.944751381,3.100775194,8.620689655,35.91160221,36.4640884,65,44,13.63636364,411.3636364,72.72727273
