ANO,ELECCION,CODIGO_ESTADO,NOMBRE_ESTADO,NOMBRE_MUNICIPIO,DISTRITO_LOCAL_INE_2016,SECCION,NOMINAL,CNR,MORENA,NULOS,PAN,PNA,PRD,PRI,PRS,PSD,PT,PUP,PVEM
2016,gob,20,oaxaca,EL BARRIO DE LA SOLEDAD,11,86,1051,0,50,19,,4,219,,11,22,25,3,
2016,gob,20,oaxaca,CALIHUALA,6,87,485,0,89,3,,1,37,,0,5,1,1,
2016,gob,20,oaxaca,CALIHUALA,6,88,108,0,4,1,,2,24,,0,0,2,1,
2016,gob,20,oaxaca,CALIHUALA,6,89,307,0,24,3,,1,22,,1,1,1,4,
2016,gob,20,oaxaca,CANDELARIA LOXICHA,24,90,1802,0,163,32,,3,89,,2,6,216,22,
2016,gob,20,oaxaca,CANDELARIA LOXICHA,24,91,1442,0,133,25,,6,92,,6,10,196,19,
2016,gob,20,oaxaca,CANDELARIA LOXICHA,24,93,669,0,42,20,,4,33,,6,2,41,6,
2016,gob,20,oaxaca,CANDELARIA LOXICHA,24,94,264,0,10,5,,1,20,,3,1,10,0,
2016,gob,20,oaxaca,CANDELARIA LOXICHA,24,95,1229,0,32,30,,9,86,,1,7,67,65,
2016,gob,20,oaxaca,CANDELARIA LOXICHA,24,96,991,0,55,15,,7,59,,3,5,30,95,
2016,gob,20,oaxaca,CHAHUITES,11,97,935,0,87,80,,18,59,,4,20,180,12,
2016,gob,20,oaxaca,CHAHUITES,11,98,1396,0,106,52,,23,90,,2,31,288,16,
2016,gob,20,oaxaca,CHAHUITES,11,99,964,0,125,46,,10,98,,1,9,150,5,
2016,gob,20,oaxaca,CHAHUITES,11,100,1171,0,131,34,,8,50,,1,19,255,6,
2016,gob,20,oaxaca,CHAHUITES,11,101,1074,0,102,54,,12,70,,5,9,192,4,
2016,gob,20,oaxaca,CHAHUITES,11,102,1290,0,181,62,,23,116,,2,15,163,12,
2016,gob,20,oaxaca,CHAHUITES,11,103,1111,0,112,52,,24,87,,5,22,171,16,
2016,gob,20,oaxaca,CHALCATONGO DE HIDALGO,8,104,1008,0,208,32,,38,95,,1,9,72,6,
2016,gob,20,oaxaca,CHALCATONGO DE HIDALGO,8,105,1160,0,245,25,,42,87,,3,18,98,25,
2016,gob,20,oaxaca,CHALCATONGO DE HIDALGO,8,106,,0,235,49,,66,219,,2,14,94,16,
2016,gob,20,oaxaca,CHALCATONGO DE HIDALGO,8,107,1069,0,180,48,,23,145,,7,13,93,19,
2016,gob,20,oaxaca,CHALCATONGO DE HIDALGO,8,108,544,0,27,27,,53,31,,0,2,23,2,
2016,gob,20,oaxaca,CHALCATONGO DE HIDALGO,8,109,783,0,78,28,,48,131,,1,6,168,12,
2016,gob,20,oaxaca,CHALCATONGO DE HIDALGO,8,110,815,0,65,15,,6,113,,1,8,19,3,
2016,gob,20,oaxaca,CIÉNEGA DE ZIMATLÁN,16,111,1226,0,48,20,,0,294,,6,30,31,2,
2016,gob,20,oaxaca,CIÉNEGA DE ZIMATLÁN,16,112,1190,0,47,28,,2,252,,4,36,44,3,
2016,gob,20,oaxaca,COATECAS ALTAS,21,113,1209,0,88,42,,7,48,,9,12,113,13,
2016,gob,20,oaxaca,COATECAS ALTAS,21,114,1448,0,115,48,,7,163,,6,14,150,5,
2016,gob,20,oaxaca,COATECAS ALTAS,21,115,667,0,41,19,,3,10,,0,40,44,5,
2016,gob,20,oaxaca,COATECAS ALTAS,21,116,716,0,6,21,,1,11,,2,5,164,4,
2016,gob,20,oaxaca,COICOYAN DE LAS FLORES,,117,1213,0,57,17,,5,62,,0,3,201,2,
2016,gob,20,oaxaca,COICOYAN DE LAS FLORES,,118,282,0,24,7,,4,33,,3,2,9,9,
2016,gob,20,oaxaca,COICOYAN DE LAS FLORES,,119,1956,0,179,26,,6,115,,11,13,23,24,
2016,gob,20,oaxaca,COICOYAN DE LAS FLORES,,120,1641,0,129,25,,10,98,,14,13,64,28,
2016,gob,20,oaxaca,LA COMPAÑIA,21,121,811,0,20,29,,3,44,,1,4,61,47,
2016,gob,20,oaxaca,LA COMPAÑIA,21,122,405,0,27,8,,2,19,,3,3,8,55,
2016,gob,20,oaxaca,LA COMPAÑIA,21,123,850,0,7,11,,2,8,,1,2,19,288,
2016,gob,20,oaxaca,LA COMPAÑIA,21,124,610,0,1,17,,2,10,,0,4,44,63,
2016,gob,20,oaxaca,CONCEPCION BUENAVISTA,,125,222,0,9,2,,1,8,,1,1,8,3,
2016,gob,20,oaxaca,CONCEPCION BUENAVISTA,,126,304,0,12,2,,2,8,,0,0,2,3,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,127,906,0,259,28,,19,155,,4,32,17,6,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,128,471,0,45,9,,5,53,,3,3,23,44,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,129,120,0,6,2,,3,5,,0,0,0,60,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,130,642,0,142,11,,11,166,,1,59,21,7,
2016,gob,20,oaxaca,CONSTANCIA DEL ROSARIO,,131,1444,0,417,24,,5,24,,4,16,29,14,
2016,gob,20,oaxaca,CONSTANCIA DEL ROSARIO,,132,714,0,659,0,,0,0,,0,0,0,0,
2016,gob,20,oaxaca,CONSTANCIA DEL ROSARIO,,133,738,0,536,12,,1,1,,4,2,3,11,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA,1,134,810,0,101,24,,2,25,,1,1,31,3,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA,1,135,1736,0,113,48,,5,58,,9,24,47,8,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA,1,136,1723,0,175,50,,23,59,,11,15,60,14,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA,1,137,612,0,39,14,,5,25,,0,2,3,1,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA,1,138,658,0,72,13,,1,18,,2,7,6,2,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA,1,139,1265,0,175,23,,8,28,,3,21,19,4,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA,1,140,474,0,26,9,,2,12,,1,8,2,8,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA,1,141,732,0,57,19,,4,24,,2,10,14,4,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA*,1,142,468,0,0,32,,6,6,,0,41,7,2,
2016,gob,20,oaxaca,SAN JOSE COSOLAPA,1,143,1072,0,96,35,,3,47,,6,8,28,8,
2016,gob,20,oaxaca,COSOLTEPEC,6,144,361,0,71,5,,8,26,,0,2,4,1,
2016,gob,20,oaxaca,COSOLTEPEC,6,145,223,0,28,3,,3,19,,3,0,5,2,
2016,gob,20,oaxaca,COSOLTEPEC,6,146,94,0,18,2,,0,4,,2,0,3,0,
2016,gob,20,oaxaca,CUILAPAM DE GUERRERO,15,147,2063,0,195,54,,14,277,,16,25,160,36,
2016,gob,20,oaxaca,CUILAPAM DE GUERRERO,15,148,3621,1,467,59,,13,364,,36,45,269,70,
2016,gob,20,oaxaca,CUILAPAM DE GUERRERO,15,149,2271,0,528,28,,30,245,,23,38,172,16,
2016,gob,20,oaxaca,CUILAPAM DE GUERRERO,15,150,1799,1,311,28,,10,220,,10,21,127,16,
2016,gob,20,oaxaca,CUILAPAM DE GUERRERO,15,151,2694,0,519,54,,64,342,,35,25,206,28,
2016,gob,20,oaxaca,CUILAPAM DE GUERRERO,15,152,1606,0,270,46,,29,237,,33,20,90,21,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,153,1091,0,99,27,,14,41,,5,6,22,40,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,154,266,0,36,9,,2,30,,3,4,3,15,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,155,977,0,30,14,,18,41,,1,14,32,20,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,156,262,0,5,12,,5,4,,0,0,4,43,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,157,2613,0,284,86,,11,38,,16,54,143,20,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,158,2009,1,336,76,,10,29,,7,42,107,26,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,159,1078,0,9,32,,14,16,,82,10,61,7,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,160,,0,229,66,,8,34,,13,19,86,41,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,161,1184,0,108,31,,12,18,,3,24,52,42,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,162,252,1,25,8,,1,9,,1,4,26,0,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,163,215,0,7,6,,1,3,,2,1,10,1,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,164,469,0,25,15,,0,12,,3,4,12,2,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,166,1144,0,31,58,,6,25,,2,14,170,12,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,167,640,0,61,15,,1,28,,4,5,38,4,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,168,597,0,20,12,,0,9,,2,3,24,6,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,169,629,0,10,17,,5,24,,40,2,10,0,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,170,718,0,0,17,,2,9,,9,16,16,9,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,171,230,0,6,7,,0,2,,1,2,30,2,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,172,306,0,65,20,,3,5,,2,3,18,1,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,173,1323,0,79,51,,13,35,,2,23,39,7,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,174,382,0,14,4,,0,3,,0,0,6,1,
2016,gob,20,oaxaca,HEROICA CIUDAD DE EJUTLA DE CRESPO,21,175,638,0,11,15,,5,16,,0,0,26,12,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,176,1229,0,159,44,,3,54,,15,7,27,3,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,177,83,0,16,3,,0,2,,0,1,3,1,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,178,343,0,31,14,,1,40,,1,5,10,0,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,179,980,0,153,41,,4,45,,7,9,30,4,
2016,gob,20,oaxaca,EL ESPINAL,20,180,880,0,360,18,,1,70,,1,3,63,37,
2016,gob,20,oaxaca,EL ESPINAL,20,181,870,0,284,9,,0,72,,2,2,44,37,
2016,gob,20,oaxaca,EL ESPINAL,20,182,936,0,299,18,,2,138,,5,2,44,47,
2016,gob,20,oaxaca,EL ESPINAL,20,183,1151,1,285,23,,8,160,,4,6,53,70,
2016,gob,20,oaxaca,EL ESPINAL,20,184,1008,0,357,16,,2,98,,2,4,36,47,
2016,gob,20,oaxaca,EL ESPINAL,20,185,800,0,259,21,,1,101,,1,0,13,19,
2016,gob,20,oaxaca,EL ESPINAL,20,186,951,0,290,24,,0,122,,1,3,30,47,
2016,gob,20,oaxaca,FRESNILLO DE TRUJANO,6,187,391,0,102,9,,3,12,,1,1,6,0,
2016,gob,20,oaxaca,FRESNILLO DE TRUJANO,6,188,407,0,36,3,,0,121,,0,10,4,1,
2016,gob,20,oaxaca,GUADALUPE DE RAMIREZ,6,189,461,0,24,8,,15,14,,1,0,120,1,
2016,gob,20,oaxaca,GUADALUPE DE RAMIREZ,6,190,309,0,14,4,,3,12,,0,0,88,0,
2016,gob,20,oaxaca,GUADALUPE DE RAMIREZ,6,191,386,0,121,4,,8,11,,0,0,73,0,
2016,gob,20,oaxaca,GUADALUPE ETLA,12,192,1946,0,231,24,,4,82,,8,22,225,6,
2016,gob,20,oaxaca,GUELATAO DE JUAREZ,9,193,433,0,88,7,,1,27,,4,13,54,4,
2016,gob,20,oaxaca,GUEVEA DE HUMBOLDT,18,194,1015,0,114,22,,2,17,,8,2,4,1,
2016,gob,20,oaxaca,GUEVEA DE HUMBOLDT,18,195,1134,0,115,13,,7,33,,9,1,1,2,
2016,gob,20,oaxaca,GUEVEA DE HUMBOLDT,18,196,1203,0,124,14,,9,25,,2,4,2,3,
2016,gob,20,oaxaca,GUEVEA DE HUMBOLDT,18,197,436,0,86,6,,0,55,,1,0,6,0,
2016,gob,20,oaxaca,MESONES HIDALGO,,198,2011,0,143,24,,8,189,,4,9,110,83,
2016,gob,20,oaxaca,MESONES HIDALGO,,199,313,0,58,4,,1,31,,0,5,4,10,
2016,gob,20,oaxaca,MESONES HIDALGO,,200,1022,0,60,12,,1,101,,4,4,14,7,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,201,3158,0,602,26,,17,88,,13,16,66,9,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,202,2564,2,444,28,,17,77,,8,15,57,8,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,203,2709,0,674,28,,21,76,,9,6,62,5,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,204,2253,4,501,27,,10,55,,7,5,46,12,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,205,1727,0,475,22,,9,45,,10,2,35,7,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,206,2288,0,492,28,,22,59,,6,10,38,9,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,207,2364,1,371,18,,5,54,,10,7,58,13,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,208,2603,0,425,49,,11,109,,10,10,73,48,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,209,1538,2,285,19,,8,31,,9,4,24,6,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,210,1122,1,201,10,,7,29,,2,3,23,3,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,211,650,0,111,15,,2,17,,2,2,16,3,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,212,,0,618,24,,5,100,,10,3,99,13,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,213,1022,1,181,9,,4,30,,6,2,21,5,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,214,2179,1,300,24,,8,91,,11,5,68,24,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,215,786,0,121,14,,4,25,,3,1,10,4,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,216,2346,0,355,23,,9,59,,12,7,76,8,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,217,3213,1,435,44,,17,97,,9,16,75,32,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,218,3548,0,515,48,,18,99,,9,9,89,29,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,219,2199,0,406,35,,8,80,,10,11,75,13,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,220,3090,1,530,33,,14,86,,20,17,79,14,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,221,1168,0,249,13,,8,46,,5,14,21,5,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,222,1163,0,101,16,,2,38,,4,4,12,7,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,223,275,0,12,5,,1,5,,1,1,1,0,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,224,172,0,16,2,,2,1,,0,0,5,1,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,225,221,0,18,1,,2,9,,1,1,3,0,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,226,666,0,29,10,,2,13,,1,4,9,6,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,227,887,0,61,16,,3,12,,5,3,20,2,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,228,3071,0,213,30,,24,84,,5,17,48,5,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,229,122,0,6,5,,0,2,,0,0,6,0,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,230,231,0,17,1,,1,17,,0,0,5,0,
2016,gob,20,oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,6,231,,0,473,28,,38,64,,15,8,69,19,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,232,1540,0,561,18,,2,14,,12,24,31,34,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,233,427,0,77,23,,0,8,,3,0,3,2,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,234,839,0,222,9,,0,7,,6,5,44,8,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,235,1060,0,405,13,,3,14,,15,8,3,4,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,236,1686,0,552,38,,3,255,,4,42,51,1,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,237,1444,1,330,49,,11,248,,4,35,35,6,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,238,1210,0,408,14,,7,157,,5,51,34,3,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,239,1663,0,562,43,,14,197,,8,21,60,11,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,240,,0,474,28,,6,157,,6,14,39,8,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,241,1295,0,375,29,,14,195,,5,16,52,4,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,242,357,0,67,10,,,58,,6,20,5,5,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,243,735,0,182,31,,5,75,,6,32,22,11,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,244,1047,0,114,42,,,123,,135,43,14,9,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,245,358,0,15,10,,0,181,,2,3,3,0,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,246,971,0,28,23,,,332,,166,4,0,2,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,247,1889,0,233,57,,,451,,157,67,7,4,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,248,1231,0,179,26,,5,331,,19,28,14,5,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,249,823,0,175,46,,8,174,,8,22,14,31,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,250,1457,0,318,53,,10,283,,9,59,21,5,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,251,1147,0,367,28,,5,272,,8,20,15,3,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,252,1060,0,241,35,,2,325,,10,30,13,8,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,253,978,0,109,19,,2,326,,0,47,6,2,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,254,542,0,147,37,,7,114,,9,17,39,5,
2016,gob,20,oaxaca,IXPANTEPEC NIEVES,8,255,831,0,53,9,,2,43,,4,4,3,2,
2016,gob,20,oaxaca,IXPANTEPEC NIEVES,8,256,144,0,3,7,,1,30,,1,0,2,0,
2016,gob,20,oaxaca,IXPANTEPEC NIEVES,8,257,161,0,169,20,,5,31,,6,6,18,2,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,258,1714,0,370,48,,9,137,,7,5,272,9,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,259,939,0,242,16,,0,54,,2,3,135,2,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,260,780,0,212,16,,4,85,,3,1,57,2,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,261,1200,0,352,24,,4,79,,5,5,130,1,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,262,1338,0,326,26,,6,103,,5,6,180,0,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,263,812,0,178,18,,4,51,,2,2,51,4,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,264,967,1,241,17,,1,61,,3,1,94,6,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,265,1927,0,479,47,,4,177,,6,8,168,14,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,266,622,0,148,13,,2,40,,4,4,36,4,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,267,842,0,170,11,,0,46,,11,2,32,2,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,268,748,0,191,11,,1,62,,2,2,56,4,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,269,1352,1,320,37,,1,88,,5,3,144,8,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,270,,0,632,37,,6,172,,8,2,142,13,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,271,1001,0,266,20,,15,59,,5,3,43,2,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,272,1105,0,314,20,,4,85,,11,2,80,2,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,273,1112,1,254,27,,4,74,,1,0,57,9,
2016,gob,20,oaxaca,CIUDAD IXTEPEC,19,274,1881,0,455,50,,9,126,,8,5,122,9,
2016,gob,20,oaxaca, IXTLÁN DE JUÁREZ,9,276,,0,159,8,,1,22,,7,11,38,15,
2016,gob,20,oaxaca,IXTLAN DE JUAREZ,9,276,1057,0,194,11,,2,40,,7,35,52,27,
2016,gob,20,oaxaca,IXTLAN DE JUAREZ,9,277,1201,0,206,18,,2,43,,9,16,54,35,
2016,gob,20,oaxaca,IXTLAN DE JUAREZ,9,278,896,4,180,13,,0,53,,5,5,11,2,
2016,gob,20,oaxaca,IXTLAN DE JUAREZ,9,279,392,0,11,12,,2,38,,0,1,6,28,
2016,gob,20,oaxaca,IXTLAN DE JUAREZ,9,280,347,0,75,11,,2,33,,2,14,5,21,
2016,gob,20,oaxaca,IXTLAN DE JUAREZ,9,281,716,0,121,17,,3,30,,7,13,17,63,
2016,gob,20,oaxaca,IXTLAN DE JUAREZ,9,282,663,0,124,11,,8,44,,6,35,10,33,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,283,1617,1,228,29,,2,106,,8,6,60,5,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,284,4727,0,764,126,,17,555,,8,13,378,13,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,285,2335,1,158,48,,12,143,,5,5,120,6,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,286,,,,,,,,,,,,,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,287,1377,0,193,31,,3,166,,3,3,58,7,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,288,1285,0,234,24,,2,139,,7,3,65,4,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,289,,0,473,54,,7,216,,5,9,94,10,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,290,2927,1,547,78,,6,549,,10,5,67,4,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,291,,,,,,,,,,,,,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,292,1177,0,252,19,,10,105,,2,1,44,3,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,293,1621,0,239,30,,4,209,,8,12,70,12,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,294,3253,0,485,100,,19,310,,18,9,160,20,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,295,815,0,182,21,,1,82,,1,4,32,4,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,296,954,0,175,10,,4,131,,3,2,43,1,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,297,723,1,126,9,,1,69,,5,2,13,2,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,298,550,0,60,8,,2,44,,0,1,22,2,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,299,1051,0,208,30,,1,113,,5,3,33,2,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,300,2020,1,383,54,,7,275,,10,4,43,3,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,301,1028,0,194,21,,0,111,,6,3,23,2,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,302,1131,1,160,19,,1,68,,7,2,49,5,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,303,1079,0,208,20,,5,94,,5,2,41,10,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,304,1087,1,257,30,,4,74,,1,5,44,6,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,305,646,0,117,12,,4,40,,4,2,25,6,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,306,1069,0,212,31,,2,134,,0,9,32,3,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,307,863,0,197,15,,4,126,,1,1,38,6,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,308,799,0,120,15,,2,78,,3,0,33,6,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,309,736,0,143,17,,0,78,,2,1,30,3,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,310,1337,0,271,47,,3,134,,1,2,77,17,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,311,1264,0,274,10,,6,100,,7,5,58,5,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,312,1298,0,286,37,,8,122,,2,2,59,19,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,313,1266,0,239,32,,8,198,,2,2,78,33,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,314,962,0,206,32,,2,111,,0,2,53,6,
2016,gob,20,oaxaca,HCA. CD. DE JUCHITAN DE ZARAGOZA,20,315,1043,0,227,25,,4,168,,6,3,28,1,
